name_P,H3k4me1_P
chr1_1071397_1072497,6.730233999999999
chr1_1166629_1167729,5.3389205
chr1_1167311_1168411,4.757756
chr1_1209165_1210265,7.615239500000001
chr1_1209603_1210703,7.615239500000001
chr1_1242947_1244047,10.627976
chr1_1244889_1245989,6.6437740000000005
chr1_1253969_1255069,5.5762279999999995
chr1_1259136_1260236,6.224705
chr1_1259971_1261071,11.328963
chr1_1297057_1298157,4.8510800000000005
chr1_1310775_1311875,7.771135000000001
chr1_1333902_1335002,5.836583
chr1_1334608_1335708,5.836583
chr1_1341032_1342132,8.680909
chr1_1343476_1344576,9.495851
chr1_1357049_1358149,5.103579
chr1_1369241_1370341,8.016117
chr1_1369853_1370953,8.016117
chr1_1384069_1385169,10.789489
chr1_1406143_1407243,10.115146000000001
chr1_1446531_1447631,6.605809
chr1_1499804_1500904,4.688311000000001
chr1_1509355_1510455,2.19302
chr1_1510149_1511249,5.715298
chr1_1514136_1515236,5.5645500000000006
chr1_1535376_1536476,5.733271
chr1_1549795_1550895,7.279414999999999
chr1_1551075_1552175,6.018108
chr1_1711796_1712896,10.079697
chr1_1822395_1823495,9.781678999999999
chr1_1850612_1851712,9.254913
chr1_1935176_1936276,3.014068
chr1_2120237_2121337,9.246817333333334
chr1_2142962_2144062,5.547586
chr1_2143913_2145013,5.547586
chr1_2144059_2145159,5.547586
chr1_2145520_2146620,5.547586
chr1_2159134_2160234,6.4402025
chr1_2322267_2323367,7.208540999999999
chr1_2323046_2324146,5.579867
chr1_2345136_2346236,7.965136
chr1_2457939_2459039,6.255537
chr1_2476904_2478004,9.738202000000001
chr1_2486078_2487178,5.610867
chr1_2488370_2489470,5.610867
chr1_2516930_2518030,4.703729
chr1_3369990_3371090,7.0673509999999995
chr1_3527959_3529059,3.104966
chr1_3540566_3541666,4.3432260000000005
chr1_3541207_3542307,9.405107000000001
chr1_3569225_3570325,7.013167999999999
chr1_3585236_3586336,3.1138310000000002
chr1_751751_752851,8.335227
chr1_761988_763088,3.4816620000000005
chr1_839214_840314,3.1484875
chr1_845815_846915,4.317513
chr1_848551_849651,2.578462
chr1_856296_857396,5.0593335
chr1_859260_860360,2.578462
chr1_900877_901977,3.843496
chr1_935452_936552,8.4280375
chr1_947803_948903,3.939982
chr1_948473_949573,3.939982
chr1_954503_955603,7.210797
chr1_994114_995214,5.5765139999999995
chr1_998568_999668,5.5765139999999995
