name_E,H3k36me3_E
chr10_1100843_1101035,4.577595
chr10_1112826_1113160,4.577595
chr10_3133662_3133717,5.509258999999999
chr10_3137708_3138098,5.509258999999999
chr10_3145163_3145536,5.509258999999999
chr10_3216614_3216797,5.509258999999999
chr10_3893365_3894190,1.701375
chr10_3899382_3899877,1.701375
chr10_3948614_3948936,2.763786
chr10_3984866_3985563,2.763786
chr10_3985648_3985956,2.763786
chr10_431640_432008,2.027197
chr10_4685784_4686138,2.908977
chr10_4705159_4705783,2.908977
chr10_4728868_4729211,1.9903389999999999
chr1_100138206_100138591,1.9457200000000001
chr1_100169951_100170218,2.056089
chr1_100494312_100494735,2.462005
chr1_100512510_100512716,2.462005
chr1_100678369_100678762,2.274396
chr1_100703358_100703606,2.274396
chr1_10127211_10127315,2.2976970000000003
chr1_101392986_101393260,2.8336919999999997
chr1_101486133_101486158,2.8336919999999997
chr1_10245595_10245867,2.2976970000000003
chr1_10261395_10261566,2.2976970000000003
chr1_10269964_10270260,2.2976970000000003
chr1_10496880_10497075,2.2976970000000003
chr1_10556105_10556527,2.2976970000000003
chr1_10557233_10557456,2.2976970000000003
chr1_10558276_10558621,2.2976970000000003
chr1_10585199_10585569,2.2976970000000003
chr1_10695291_10695734,2.2976970000000003
chr1_10700424_10700580,2.2976970000000003
chr1_10726049_10726261,2.2976970000000003
chr1_10757179_10757344,2.2976970000000003
chr1_10766390_10766837,2.2976970000000003
chr1_10804844_10805001,2.2976970000000003
chr1_108132692_108133060,1.195308
chr1_10813352_10813797,2.2976970000000003
chr1_10816030_10816223,2.2976970000000003
chr1_108695322_108695861,2.881334
chr1_108741685_108742156,2.881334
chr1_109246671_109246905,3.789882
chr1_109467804_109468470,3.465718
chr1_109515208_109515609,3.465718
chr1_109572587_109572654,3.465718
chr1_109800134_109800539,3.742836
chr1_109938897_109939079,3.0240560000000003
chr1_110142749_110143055,2.880321
chr1_110537379_110537528,4.318958
chr1_110879130_110879445,2.625906
chr1_110927812_110928210,2.625906
chr1_111735402_111735659,3.140084
chr1_111735691_111736003,3.140084
chr1_111981832_111982198,3.6189400000000003
chr1_112013331_112014031,3.6189400000000003
chr1_112163826_112164071,3.750638
chr1_112276731_112276883,2.482483
chr1_11236551_11236761,4.04443
chr1_112942216_112942335,2.827316
chr1_113013577_113014004,2.827316
chr1_113086746_113087141,3.382078
chr1_113525578_113525919,3.24068
chr1_113675675_113676049,3.544597
chr1_114326143_114326379,2.519432
chr1_114997819_114998047,2.651472
chr1_115025085_115025405,2.651472
chr1_115052481_115052766,2.651472
chr1_116039640_116039989,1.9705169999999999
chr1_116221756_116221883,3.978452
chr1_116520279_116520650,4.030507
chr1_116918925_116919548,5.0212129999999995
chr1_116920378_116921129,5.0212129999999995
chr1_116923407_116923493,5.0212129999999995
chr1_117050808_117051139,2.429006
chr1_117051576_117051921,2.429006
chr1_117074509_117074935,2.429006
chr1_117080047_117080432,2.429006
chr1_117081238_117081452,2.429006
chr1_117082797_117083071,2.429006
chr1_117100772_117101124,2.429006
chr1_117111804_117112156,2.429006
chr1_117112460_117112738,2.429006
chr1_117129425_117129671,2.429006
chr1_117130518_117130699,2.429006
chr1_117132073_117132239,2.429006
chr1_117493512_117493635,4.006086
chr1_117533270_117533527,4.006086
chr1_11990003_11990329,3.484198
chr1_120255895_120256325,4.206072
chr1_120275491_120275880,4.206072
chr1_12046023_12046196,3.484198
chr1_12050736_12051137,3.484198
chr1_120525502_120525838,4.2057269999999995
chr1_120530787_120531205,4.2057269999999995
chr1_12406013_12406127,3.744843
chr1_12493313_12493712,3.744843
chr1_12493910_12494304,3.744843
chr1_12508783_12509005,3.744843
