name_E,H3k27ac_E
chr10_1100843_1101035,16.659411
chr10_1541138_1541906,4.674112999999999
chr10_2159978_2160127,10.712124000000001
chr10_2256285_2256680,19.687202
chr10_3028046_3028193,8.582975
chr10_3133662_3133717,20.279629
chr10_3137708_3138098,20.279629
chr10_3497590_3497951,20.319717999999998
chr10_3507725_3507898,52.153147
chr10_3509617_3509911,52.153147
chr10_3510310_3510716,52.153147
chr10_3511181_3511689,52.153147
chr10_3524547_3524820,11.096286
chr10_3526849_3527147,11.096286
chr10_3528683_3528786,11.096286
chr10_3542742_3543014,10.046447
chr10_3568141_3568290,12.948122
chr10_3710838_3711066,19.537295
chr10_3762746_3763172,9.328035
chr10_3782727_3783283,13.5751
chr10_3797195_3797502,40.217164000000004
chr10_3800307_3800531,40.217164000000004
chr10_3807382_3807563,40.259657000000004
chr10_3845250_3845852,57.261001
chr10_3845999_3846426,57.261001
chr10_3846443_3847038,57.261001
chr10_3848037_3849536,57.261001
chr10_3850308_3850795,57.261001
chr10_3852273_3852886,57.261001
chr10_3853393_3854169,57.261001
chr10_3856317_3856712,57.261001
chr10_3867491_3867713,9.143369999999999
chr10_3870489_3871262,17.072960000000002
chr10_3893365_3894190,37.282684
chr10_3909715_3910075,11.297642
chr10_3917358_3918120,11.096126
chr10_3928866_3929216,33.017863
chr10_3929991_3930887,33.017863
chr10_3932191_3932411,33.017863
chr10_3936015_3936390,11.269427
chr10_3938329_3938538,11.269427
chr10_3944367_3944901,8.306025
chr10_3984866_3985563,20.351557
chr10_3985648_3985956,20.351557
chr10_4172866_4173257,7.625967999999999
chr10_4173688_4174411,7.625967999999999
chr10_4289203_4289519,11.522910000000001
chr10_4386754_4387085,23.591037
chr10_4396174_4396330,37.510404
chr10_4685784_4686138,17.945251000000003
chr10_4705159_4705783,17.945251000000003
chr10_4711881_4712067,17.945251000000003
chr10_4712833_4713220,17.945251000000003
chr10_4728868_4729211,17.945251000000003
chr10_4813646_4813900,13.270454
chr10_4855217_4855416,8.904907000000001
chr10_4989909_4990226,7.563521000000001
chr10_5113786_5114179,12.212266
chr10_5333644_5334212,18.278469
chr10_5334474_5334640,18.278469
chr10_5336164_5336286,18.278469
chr10_5359534_5359986,10.854037
chr10_5587810_5588190,21.542711999999998
chr10_5588881_5589169,21.542711999999998
chr10_5590010_5590295,21.542711999999998
chr10_5590959_5591270,21.542711999999998
chr10_5593718_5593999,21.542711999999998
chr10_5607602_5608000,54.62615
chr10_5638863_5639270,24.387310999999997
chr10_990446_990769,3.2823010000000004
chr1_100113534_100114036,19.243953
chr1_10127211_10127315,19.174802
chr1_1014834_1015095,6.700595
chr1_101725356_101725679,12.518696
chr1_10269964_10270260,14.694551
chr1_10556105_10556527,21.458003
chr1_10557233_10557456,21.458003
chr1_10558276_10558621,21.458003
chr1_10695291_10695734,28.078961
chr1_10804844_10805001,11.775248
chr1_108479405_108480123,4.412152
chr1_108741685_108742156,9.402022
chr1_1093610_1093958,10.393802
chr1_10960432_10960567,24.704849
chr1_109800134_109800539,6.972948
chr1_109841804_109842152,4.893853
chr1_110160052_110160461,7.038183
chr1_110879130_110879445,21.762207999999998
chr1_111735402_111735659,6.684108999999999
chr1_111735691_111736003,6.684108999999999
chr1_111757482_111757860,6.022176
chr1_111758440_111759106,6.022176
chr1_111764327_111764759,3.352376
chr1_112135698_112135869,12.353439999999999
chr1_112163412_112163797,8.606013
chr1_112163826_112164071,8.606013
chr1_112276731_112276883,5.067933999999999
chr1_113013577_113014004,4.888016
chr1_113086746_113087141,16.416263
chr1_113584893_113585079,7.840447
chr1_11376903_11377179,16.478501
chr1_114656563_114656717,11.87261
chr1_114665635_114666029,11.111722
chr1_114997819_114998047,3.405093
chr1_115052481_115052766,13.418970999999999
chr1_115605190_115605611,18.106498000000002
chr1_115605746_115606114,18.106498000000002
chr1_115641281_115641604,6.5919740000000004
chr1_115709526_115709713,14.990722
chr1_115732772_115733197,10.250442999999999
chr1_115873164_115873576,6.4131279999999995
chr1_116039640_116039989,12.341130999999999
chr1_116088478_116088732,19.499484
chr1_116221756_116221883,15.868523999999999
chr1_116291091_116291334,6.009982
chr1_116370977_116371565,5.6251725
chr1_116520279_116520650,28.283590999999998
chr1_116918925_116919548,30.758693
chr1_116920378_116921129,30.758693
chr1_117047053_117047428,11.295583
chr1_117050808_117051139,13.840775
chr1_117051576_117051921,13.840775
chr1_117080047_117080432,13.607029999999998
chr1_117081238_117081452,13.607029999999998
