name_E,H3k36me3_E
chr10_1100843_1101035,4.092987
chr10_1112826_1113160,4.092987
chr10_3133662_3133717,4.837559
chr10_3137708_3138098,4.837559
chr10_3145163_3145536,4.837559
chr10_3216614_3216797,4.837559
chr1_100169951_100170218,3.463039
chr1_100494312_100494735,3.282746
chr1_100512510_100512716,3.282746
chr1_100678369_100678762,7.9820245000000005
chr1_100703358_100703606,2.948489
chr1_100820585_100820838,1.823645
chr1_100827551_100827774,1.823645
chr1_100828525_100828922,1.823645
chr1_100858865_100858991,1.823645
chr1_100859593_100859940,1.823645
chr1_100905821_100906168,1.957962
chr1_100911126_100911538,1.957962
chr1_100918231_100918546,1.957962
chr1_101202267_101202571,1.68009
chr1_10127211_10127315,2.110164
chr1_101392986_101393260,3.205333
chr1_101486133_101486158,3.205333
chr1_101764288_101764549,2.639615
chr1_101774729_101775525,2.639615
chr1_101776223_101776281,2.639615
chr1_10245595_10245867,2.110164
chr1_10261395_10261566,2.110164
chr1_10269964_10270260,2.110164
chr1_10496880_10497075,2.110164
chr1_10556105_10556527,2.110164
chr1_10557233_10557456,2.110164
chr1_10558276_10558621,2.110164
chr1_10585199_10585569,2.110164
chr1_10695291_10695734,2.110164
chr1_10700424_10700580,2.110164
chr1_10726049_10726261,2.110164
chr1_10757179_10757344,2.110164
chr1_10766390_10766837,2.110164
chr1_109467804_109468470,2.923254
chr1_109515208_109515609,2.923254
chr1_109938897_109939079,4.128695
chr1_110142749_110143055,2.928483
chr1_110448900_110449220,2.708807
chr1_110451717_110451917,2.708807
chr1_110454846_110455290,2.708807
chr1_110476602_110476703,2.708807
chr1_110537379_110537528,3.640204
chr1_110879130_110879445,3.499043
chr1_110927812_110928210,3.499043
chr1_111211165_111211475,1.826725
chr1_111417124_111417532,4.437714
chr1_111735402_111735659,4.553859
chr1_111735691_111736003,4.553859
chr1_111981832_111982198,3.751689
chr1_112013331_112014031,3.751689
chr1_112163412_112163797,3.802816
chr1_112163826_112164071,3.802816
chr1_112196411_112196803,3.802816
chr1_112276731_112276883,3.802816
chr1_11236551_11236761,4.138664
chr1_112942216_112942335,2.47725
chr1_113086746_113087141,1.551605
chr1_113525578_113525919,2.697432
chr1_113675675_113676049,3.537113
chr1_114326143_114326379,3.422671
chr1_114997819_114998047,3.233983
chr1_115025085_115025405,3.233983
chr1_115052481_115052766,3.233983
chr1_116221756_116221883,2.614092
chr1_116918925_116919548,5.279628
chr1_116920378_116921129,5.279628
chr1_116923407_116923493,5.279628
chr1_117030831_117031034,4.093109
chr1_117032033_117032296,4.093109
chr1_117040346_117040781,4.093109
chr1_117046366_117046546,4.093109
chr1_117047053_117047428,4.093109
chr1_117050808_117051139,4.093109
chr1_117051576_117051921,4.093109
chr1_117074509_117074935,4.093109
chr1_117080047_117080432,4.093109
chr1_117081238_117081452,4.093109
chr1_117082797_117083071,4.093109
chr1_117100772_117101124,8.8770345
chr1_117111804_117112156,4.093109
chr1_117112460_117112738,4.093109
chr1_120255895_120256325,2.183909
chr1_120275491_120275880,2.183909
chr1_12050736_12051137,5.683338
chr1_12124472_12125118,4.623095
chr1_12127865_12128182,4.623095
chr1_12193120_12193399,4.623095
chr1_12210430_12211346,4.623095
chr1_12213128_12213883,4.623095
chr1_12221931_12222397,3.297844
chr1_12225396_12225718,3.297844
chr1_12227833_12229578,3.297844
chr1_12231693_12231881,3.297844
chr1_12232096_12232448,3.297844
chr1_12233600_12234159,3.297844
chr1_12235070_12235463,3.297844
chr1_12236326_12236421,3.297844
chr1_12237719_12238747,3.297844
chr1_12238984_12239461,3.297844
chr1_12240401_12240902,3.297844
chr1_12243852_12244671,3.297844
chr1_12245348_12245387,3.297844
chr1_12406013_12406127,7.6619835
chr1_12493313_12493712,3.018934
chr1_12493910_12494304,3.018934
chr1_12508783_12509005,3.018934
chr1_12509354_12509466,3.018934
chr1_12533412_12533678,3.018934
chr1_12546528_12546819,3.018934
chr1_14027926_14028325,3.733669
chr1_14029077_14029879,3.733669
chr1_14054762_14055166,3.733669
chr1_142538903_142539547,3.666929
chr1_144533627_144534178,1.9951
chr1_144871122_144871347,2.858354
chr1_144908312_144908601,2.858354
chr1_144908806_144909147,2.858354
chr1_144927217_144927550,2.858354
chr1_144986415_144987071,2.600477
chr1_144987154_144987391,2.600477
chr1_144988079_144988414,2.600477
chr1_145009158_145009716,2.600477
chr1_145012331_145013054,5.997973
chr1_145023690_145024549,2.600477
chr1_145042783_145043227,2.600477
chr1_145054975_145055306,2.600477
chr1_145058996_145059322,2.600477
chr1_145064438_145064839,2.600477
chr1_145090155_145090603,2.600477
chr1_145092450_145092883,2.600477
chr1_145113904_145114998,2.600477
chr1_145454760_145454851,1.945609
chr1_145455122_145455741,1.945609
chr1_145519496_145519624,2.620529
chr1_145526126_145526326,2.620529
chr1_145640932_145641287,2.70347
chr1_145701524_145701615,2.70347
chr1_145702718_145703106,2.70347
chr1_146764405_146764804,4.157197
chr1_147080043_147080251,2.910813
chr1_147120817_147121145,2.022018
chr1_149978692_149979077,2.701112
chr1_149981648_149981889,2.701112
chr1_149984633_149984917,2.701112
chr1_150185878_150186128,2.729538
chr1_150294873_150295138,2.994039
chr1_150577042_150577503,3.747112
chr1_150585815_150586394,3.779206
chr1_150592182_150592667,5.904815
chr1_150600412_150600701,5.904815
chr1_150735950_150736336,3.305106
chr1_150800498_150800843,2.824244
chr1_150949569_150950014,3.692228
chr1_151166314_151166527,3.535751
chr1_151168297_151168505,3.535751
chr1_151172142_151172526,3.535751
chr1_151172620_151173197,3.535751
chr1_151249767_151250096,3.535751
chr1_151284018_151284391,3.535751
chr1_151871280_151871437,2.044705
chr1_151877533_151877895,2.044705
chr1_153715466_153715694,4.464938
chr1_153716388_153716727,4.464938
chr1_153936554_153936861,3.131989
chr1_154154606_154155027,4.502064
chr1_154299137_154299452,2.414978
chr1_154302207_154302441,2.414978
chr1_154397743_154397997,1.723965
chr1_154404273_154404562,1.723965
chr1_154405181_154405498,1.723965
chr1_154579303_154579782,6.644864
chr1_154582047_154582244,4.948343
chr1_154699087_154699216,3.388334
chr1_154724205_154724584,3.388334
chr1_154731745_154732111,3.388334
chr1_154910155_154910399,2.713849
chr1_154914634_154915296,2.713849
chr1_154972628_154972915,2.713849
chr1_154973036_154973200,2.713849
chr1_154973335_154973935,2.713849
chr1_154977099_154977253,2.713849
chr1_154978035_154978657,2.713849
chr1_154979104_154979305,2.713849
chr1_155283531_155283932,3.246046
chr1_155469100_155469412,3.246046
chr1_155496665_155497012,3.246046
chr1_155535083_155535193,3.246046
chr1_155620238_155620623,3.478814
chr1_155830201_155830522,3.478814
chr1_155916072_155916212,3.478814
chr1_155944562_155945214,3.478814
chr1_155945743_155946196,3.478814
chr1_155946363_155946660,3.478814
chr1_156089405_156089622,1.935221
chr1_156095033_156095181,1.935221
chr1_156103413_156103690,1.935221
chr1_156118146_156118395,3.73639
chr1_156134935_156135401,3.73639
chr1_156251648_156251762,3.73639
chr1_156426931_156427503,4.130051
chr1_156468556_156468776,4.130051
chr1_156472693_156472952,4.130051
chr1_156473111_156473378,4.130051
chr1_156474686_156475018,4.130051
chr1_156494222_156494678,2.141669
chr1_156541089_156541488,2.141669
chr1_156629760_156630406,1.639946
chr1_156718467_156719136,3.300897
chr1_156719450_156719815,3.300897
chr1_156774360_156774606,3.691739
chr1_156781780_156782101,3.691739
chr1_157082632_157083078,3.430471
chr1_157106691_157107326,3.430471
chr1_157111103_157111381,3.430471
chr1_157112029_157112315,3.430471
chr1_15738146_15738632,2.360406
chr1_15738661_15738986,2.360406
chr1_15742467_15743324,2.360406
chr1_158982200_158982857,4.70775
chr1_158994687_158995148,4.70775
chr1_15946733_15946892,3.951319
chr1_159880076_159880706,3.400235
chr1_159892447_159892988,3.400235
chr1_160056214_160056779,2.161381
chr1_16007283_16007579,2.717665
chr1_160182240_160182579,4.724616
chr1_160202735_160202981,4.724616
