name_E,H4k20me1_E
chr1_1143531_1144198,1.8909310000000001
chr1_1173386_1173736,2.115719
chr1_1295535_1296332,1.747039
chr1_1368471_1368786,2.1376
chr1_1714020_1714715,3.123218
chr1_1772108_1772256,3.123218
chr1_1793829_1793862,3.123218
chr1_1814762_1815124,3.123218
chr1_1952050_1952360,2.070681
chr1_1978731_1978937,1.619169
chr1_2059932_2059994,1.71098
chr1_2162325_2162996,10.1977265
chr1_2171824_2171946,2.6798349999999997
chr1_2172142_2172385,2.6798349999999997
chr1_2177615_2177829,2.6798349999999997
chr1_2190530_2190674,2.6798349999999997
chr1_2221868_2222548,2.6798349999999997
chr1_2230678_2230895,2.6798349999999997
chr1_2231691_2232185,2.6798349999999997
chr1_2232428_2232896,2.6798349999999997
chr1_2406489_2406881,2.043695
chr1_2989176_2989511,1.446044
chr1_3077832_3078221,1.446044
chr1_3086923_3087330,1.446044
chr1_3111769_3111989,1.446044
chr1_3133891_3134283,1.446044
chr1_3136013_3136207,1.446044
chr1_3229711_3230157,1.446044
chr1_3231556_3231634,1.446044
chr1_3232812_3232866,1.446044
chr1_3233109_3233475,1.446044
chr1_3237165_3237518,1.446044
chr1_3267475_3267612,1.446044
chr1_3290271_3290590,1.446044
chr1_3309990_3310261,1.446044
chr1_3374928_3375314,1.446044
chr1_3420761_3421065,1.446044
chr1_3421438_3421558,1.446044
chr1_3459907_3460197,1.446044
chr1_3463934_3464260,1.446044
chr1_3581269_3581645,1.446044
chr1_3594206_3594277,1.446044
chr1_3620035_3620325,1.446044
chr1_3634737_3634863,1.446044
chr1_3817648_3818071,1.446044
chr1_6053603_6054107,2.06452
chr1_6054896_6055025,2.06452
chr1_6088225_6088518,2.06452
chr1_6221566_6221669,2.06452
chr1_6230950_6231173,2.06452
chr1_6321567_6321961,2.06452
chr1_6336471_6336830,2.06452
chr1_6341896_6342142,2.06452
chr1_6350184_6350543,2.06452
chr1_6351007_6351537,2.06452
chr1_6354110_6354322,2.06452
chr1_6359789_6360186,2.06452
chr1_6360191_6360625,2.06452
chr1_6362597_6362955,2.06452
chr1_6373523_6373899,1.8567805
chr1_6661008_6661639,2.625773
chr1_6943772_6944262,1.8267800000000003
chr1_7289758_7290075,1.719841
chr1_7313313_7313451,1.708698
chr1_7359415_7359679,2.122544
chr1_7531062_7531540,1.718749
chr1_7538871_7539273,1.718749
chr1_858256_858648,2.1370720000000003
chr1_956563_956812,2.116115
