name_E,H3k9ac_E
chr1_1005293_1005547,3.6487300000000005
chr1_1014834_1015095,4.24797
chr1_1093610_1093958,5.25592
chr1_1136667_1137146,4.75706
chr1_1143531_1144198,5.7367099999999995
chr1_1840449_1840835,5.04948
chr1_2082729_2083012,3.35261
chr1_2162325_2162996,2.05539
chr1_2171824_2171946,2.72118
chr1_2177615_2177829,3.5980800000000004
chr1_2221868_2222548,4.3091
chr1_2231691_2232185,3.42829
chr1_2232428_2232896,3.42829
chr1_2246556_2246763,3.5022800000000003
chr1_2253622_2253773,3.7614400000000003
chr1_2254081_2254230,3.7614400000000003
chr1_2478276_2478817,2.98765
chr1_2574343_2574764,5.25419
chr1_3229711_3230157,3.5699699999999996
chr1_3309990_3310261,3.03278
chr1_3459907_3460197,3.5420199999999995
chr1_3817648_3818071,4.01869
chr1_6336471_6336830,4.459980000000001
chr1_6661008_6661639,2.61944
chr1_7359415_7359679,4.92327
chr1_7461964_7462325,3.25285
chr1_7531062_7531540,3.3744099999999997
chr1_7551468_7551846,3.16655
chr1_956563_956812,3.50265
