name_P,H4k20me1_P
chr1_1009587_1010687,1.198307
chr1_1051641_1052741,1.198307
chr1_1071397_1072497,1.198307
chr1_1101484_1102584,1.3306559999999998
chr1_1102243_1103343,1.3306559999999998
chr1_1103385_1104485,1.3306559999999998
chr1_1103737_1104837,1.3306559999999998
chr1_1108264_1109364,1.3306559999999998
chr1_1114835_1115935,1.3306559999999998
chr1_1141971_1143071,1.3306559999999998
chr1_1149418_1150518,2.1293245
chr1_1166629_1167729,1.3306559999999998
chr1_1167311_1168411,1.3306559999999998
chr1_1182002_1183102,1.3306559999999998
chr1_1186614_1187714,1.3306559999999998
chr1_1209165_1210265,1.3306559999999998
chr1_1209603_1210703,1.3306559999999998
chr1_1214816_1215916,1.3306559999999998
chr1_1242947_1244047,1.7585974999999998
chr1_1244889_1245989,3.3944636666666663
chr1_1253969_1255069,4.177356666666666
chr1_1259136_1260236,1.7585974999999998
chr1_1259971_1261071,1.7585974999999998
chr1_1265694_1266794,1.7585974999999998
chr1_1284630_1285730,1.3306559999999998
chr1_1297057_1298157,1.3306559999999998
chr1_1310775_1311875,1.3306559999999998
chr1_1313046_1314146,1.3306559999999998
chr1_1333902_1335002,1.3306559999999998
chr1_1334608_1335708,3.1436795
chr1_1341032_1342132,1.3306559999999998
chr1_1342593_1343693,1.3306559999999998
chr1_1343476_1344576,1.3306559999999998
chr1_1354625_1355725,1.3306559999999998
chr1_1357049_1358149,1.3306559999999998
chr1_1360508_1361608,1.3306559999999998
chr1_1369241_1370341,1.3306559999999998
chr1_1369853_1370953,1.3306559999999998
chr1_1499804_1500904,9.193103
chr1_1654951_1656051,1.382183
chr1_1655666_1656766,1.382183
chr1_1669027_1670127,1.382183
chr1_1677331_1678431,1.382183
chr1_1711796_1712896,1.382183
chr1_1821910_1823010,2.0463855
chr1_1822395_1823495,2.0463855
chr1_1845266_1846366,1.382183
chr1_1850612_1851712,1.382183
chr1_1980909_1982009,1.366382
chr1_1981409_1982509,1.366382
chr1_2076618_2077718,2.299738
chr1_2115728_2116828,1.366382
chr1_2120237_2121337,1.366382
chr1_2142962_2144062,1.366382
chr1_2143913_2145013,1.366382
chr1_2144059_2145159,1.366382
chr1_2145520_2146620,1.366382
chr1_2159134_2160234,2.2128415
chr1_2257581_2258681,1.366382
chr1_2258032_2259132,1.366382
chr1_2283196_2284296,1.366382
chr1_2284159_2285259,1.366382
chr1_2294967_2296067,1.366382
chr1_2306692_2307792,1.366382
chr1_2309699_2310799,1.366382
chr1_2315811_2316911,1.366382
chr1_2322267_2323367,1.366382
chr1_2323046_2324146,2.6117529999999998
chr1_2345136_2346236,1.366382
chr1_2356419_2357519,1.366382
chr1_2424597_2425697,1.366382
chr1_2425818_2426918,1.366382
chr1_2457939_2459039,1.366382
chr1_2461584_2462684,1.366382
chr1_2476904_2478004,1.366382
chr1_2486078_2487178,6.380091
chr1_2488370_2489470,1.366382
chr1_2496849_2497949,1.366382
chr1_2511999_2513099,1.366382
chr1_2516930_2518030,1.366382
chr1_2718186_2719286,1.191068
chr1_2729157_2730257,1.191068
chr1_2731463_2732563,1.191068
chr1_2937046_2938146,2.862668
chr1_2978859_2979959,1.191068
chr1_2984732_2985832,1.191068
chr1_2984901_2986001,1.191068
chr1_3050173_3051273,1.191068
chr1_3226560_3227660,3.8550685
chr1_3369990_3371090,1.191068
chr1_3402810_3403910,1.191068
chr1_3477254_3478354,1.153253
chr1_3527959_3529059,1.153253
chr1_3540566_3541666,1.153253
chr1_3541207_3542307,1.153253
chr1_3568084_3569184,1.153253
chr1_3569225_3570325,1.153253
chr1_3585236_3586336,4.70184625
chr1_3630762_3631862,1.153253
chr1_568756_569856,9.545162
chr1_807672_808772,1.198307
chr1_812183_813283,1.198307
chr1_817043_818143,5.446306
chr1_839214_840314,1.198307
chr1_845815_846915,1.198307
chr1_848551_849651,1.198307
chr1_856296_857396,1.473502
chr1_859260_860360,1.473502
chr1_866345_867445,3.186228
chr1_894589_895689,1.7067480000000002
chr1_894967_896067,1.7067480000000002
chr1_900877_901977,1.198307
chr1_917397_918497,1.198307
chr1_933331_934431,1.198307
chr1_935452_936552,1.198307
chr1_943509_944609,1.198307
chr1_947803_948903,1.198307
chr1_948473_949573,1.198307
chr1_954503_955603,1.198307
chr1_989413_990513,1.198307
chr1_994114_995214,1.198307
chr1_998568_999668,1.198307
