name_P,H4k20me1_P
chr1_1253969_1255069,2.13928
chr1_1334608_1335708,2.21779
chr1_1342593_1343693,2.4155900000000003
chr1_1343476_1344576,2.4155900000000003
chr1_1549795_1550895,2.51789
chr1_1551075_1552175,2.2942150000000003
chr1_2120237_2121337,2.8637099999999998
chr1_2143913_2145013,2.77821
chr1_2144059_2145159,2.77821
chr1_2323046_2324146,2.02565
chr1_267153_268253,4.85931
chr1_316720_317820,4.50895
chr1_3369990_3371090,3.54925
chr1_3569225_3570325,3.30596
chr1_568756_569856,6.18438
chr1_817043_818143,2.62818
chr1_947803_948903,2.9922400000000002
chr1_948473_949573,2.9922400000000002
chr1_998568_999668,2.8576599999999996
