name_E,H3k9ac_E
chr1_1005293_1005547,3.4488019999999997
chr1_1014834_1015095,10.00079
chr1_1093610_1093958,24.484659
chr1_1136667_1137146,4.9459089999999994
chr1_1173386_1173736,8.6798905
chr1_1295535_1296332,4.4129830000000005
chr1_1714020_1714715,10.833736
chr1_1840449_1840835,11.403361
chr1_2162325_2162996,16.834481
chr1_2171824_2171946,3.2832589999999997
chr1_2172142_2172385,3.2832589999999997
chr1_2246556_2246763,4.925407
chr1_2478276_2478817,7.289279
chr1_2574343_2574764,15.028381
chr1_3420761_3421065,12.436588
chr1_3459907_3460197,9.370887
chr1_3620035_3620325,3.4880269999999998
chr1_3817648_3818071,18.673459
chr1_6053603_6054107,9.64552
chr1_6321567_6321961,4.906953
chr1_6336471_6336830,4.278559
chr1_6359789_6360186,4.474508999999999
chr1_6360191_6360625,4.474508999999999
chr1_6362597_6362955,4.474508999999999
chr1_6661008_6661639,57.131581000000004
chr1_7359415_7359679,8.606183999999999
chr1_7461964_7462325,10.219844
chr1_7531062_7531540,12.022368
chr1_941791_942135,4.870193
chr1_956563_956812,15.7718125
