name_P,H4k20me1_P
chr1_1102243_1103343,2.008416
chr1_1103385_1104485,2.008416
chr1_1103737_1104837,2.008416
chr1_1108264_1109364,2.008416
chr1_1141971_1143071,1.8909310000000001
chr1_1166629_1167729,2.243262
chr1_1167311_1168411,2.243262
chr1_1186614_1187714,2.059011
chr1_1209165_1210265,2.059011
chr1_1209603_1210703,2.059011
chr1_1214816_1215916,2.059011
chr1_1242947_1244047,2.011795
chr1_1244889_1245989,2.011795
chr1_1253969_1255069,2.011795
chr1_1259136_1260236,2.011795
chr1_1259971_1261071,2.011795
chr1_1265694_1266794,2.011795
chr1_1284630_1285730,1.747039
chr1_1297057_1298157,1.747039
chr1_1333902_1335002,2.1531599999999997
chr1_1334608_1335708,2.1531599999999997
chr1_1341032_1342132,2.1531599999999997
chr1_1342593_1343693,2.1531599999999997
chr1_1343476_1344576,2.1531599999999997
chr1_1369241_1370341,2.1376
chr1_1369853_1370953,2.1376
chr1_1475733_1476833,2.4223790000000003
chr1_1499804_1500904,5.922789999999999
chr1_1509355_1510455,2.4223790000000003
chr1_1510149_1511249,2.4223790000000003
chr1_1514136_1515236,2.4223790000000003
chr1_1549795_1550895,2.108147
chr1_1551075_1552175,2.108147
chr1_1711796_1712896,3.123218
chr1_1821910_1823010,3.123218
chr1_1822395_1823495,3.123218
chr1_1845266_1846366,1.671125
chr1_1850612_1851712,1.671125
chr1_1980909_1982009,1.619169
chr1_1981409_1982509,1.619169
chr1_2159134_2160234,2.6798349999999997
chr1_2306692_2307792,2.1105970000000003
chr1_2309699_2310799,2.1105970000000003
chr1_2315811_2316911,2.1105970000000003
chr1_2322267_2323367,2.1105970000000003
chr1_2323046_2324146,2.1105970000000003
chr1_2356419_2357519,1.797982
chr1_2457939_2459039,2.217593
chr1_2461584_2462684,2.217593
chr1_2488370_2489470,2.101546
chr1_2496849_2497949,2.101546
chr1_2937046_2938146,1.446044
chr1_2978859_2979959,1.446044
chr1_2984732_2985832,1.446044
chr1_2984901_2986001,1.446044
chr1_3050173_3051273,1.446044
chr1_3226560_3227660,1.446044
chr1_3369990_3371090,1.446044
chr1_3402810_3403910,1.446044
chr1_3477254_3478354,1.446044
chr1_3527959_3529059,1.446044
chr1_3540566_3541666,1.446044
chr1_3541207_3542307,1.446044
chr1_3568084_3569184,1.446044
chr1_3569225_3570325,1.446044
chr1_3585236_3586336,1.446044
chr1_3630762_3631862,1.446044
chr1_839214_840314,2.1370720000000003
chr1_845815_846915,2.1370720000000003
chr1_848551_849651,2.1370720000000003
chr1_856296_857396,2.1370720000000003
chr1_859260_860360,2.1370720000000003
chr1_866345_867445,2.1370720000000003
chr1_894589_895689,2.1370720000000003
chr1_894967_896067,2.1370720000000003
chr1_900877_901977,2.1370720000000003
chr1_954503_955603,2.116115
chr1_989413_990513,1.6783709999999998
chr1_994114_995214,1.6783709999999998
chr1_998568_999668,1.6783709999999998
