name_E,H3k27me3_E
chr10_1240958_1241356,1.709101
chr10_3094057_3094288,2.177238
chr10_3283578_3283803,2.24322
chr10_3284966_3285255,2.24322
chr10_3306877_3306999,2.24322
chr10_3441336_3441600,1.865643
chr10_3634689_3634961,1.703687
chr10_5553514_5553674,3.891669
chr10_556579_556951,1.811687
chr10_557102_557353,1.811687
chr10_5883027_5883237,1.9030390000000001
chr10_830904_831008,2.368777
chr10_990446_990769,2.199013
chr1_1005293_1005547,4.58371
chr1_100996437_100996829,4.007417
chr1_101000887_101001063,4.007417
chr1_1014834_1015095,3.156103
chr1_101764288_101764549,2.447859
chr1_101774729_101775525,8.1798335
chr1_101776223_101776281,2.447859
chr1_10261395_10261566,6.131837
chr1_103572619_103572906,6.740046
chr1_1060905_1061095,3.298329
chr1_1063914_1064111,3.298329
chr1_10757179_10757344,6.049883
chr1_10849807_10850141,2.88922
chr1_10853986_10854555,8.5028065
chr1_10927237_10927380,2.333538
chr1_109841804_109842152,2.264105
chr1_109842394_109842833,2.264105
chr1_109913179_109913623,2.043801
chr1_109938897_109939079,11.744686
chr1_109981518_109981703,4.251371
chr1_110336950_110337403,2.064844
chr1_110339466_110339959,2.064844
chr1_110358971_110359415,2.064844
chr1_110363861_110364229,2.064844
chr1_110364881_110365302,2.064844
chr1_110366477_110366702,2.064844
chr1_110406868_110407271,4.406994
chr1_110420039_110420145,3.235963
chr1_110429456_110429734,3.235963
chr1_110444415_110444738,3.235963
chr1_110447199_110447636,3.235963
chr1_110448900_110449220,3.235963
chr1_110451717_110451917,3.235963
chr1_110454846_110455290,3.235963
chr1_110476602_110476703,1.979517
chr1_11050864_11051128,2.486854
chr1_110626726_110627062,8.686378
chr1_110672728_110673048,5.153956
chr1_110694968_110695154,5.153956
chr1_110711375_110711549,5.153956
chr1_110963862_110964269,2.932165
chr1_110976504_110976901,2.932165
chr1_111053467_111053812,3.247215
chr1_111057770_111058076,3.247215
chr1_111162611_111162919,7.228874
chr1_111163364_111163623,7.228874
chr1_111170436_111170835,3.247215
chr1_111177471_111177854,3.247215
chr1_111178912_111179243,3.247215
chr1_111182665_111183078,3.247215
chr1_111189973_111190443,3.247215
chr1_111211165_111211475,3.247215
chr1_111212876_111213052,3.247215
chr1_111249875_111250151,3.247215
chr1_111329904_111330079,3.247215
chr1_111417124_111417532,2.03064
chr1_112048437_112048734,2.608464
chr1_112050044_112050594,2.608464
chr1_112058341_112058601,2.608464
chr1_112058803_112059167,2.608464
chr1_112276731_112276883,2.235965
chr1_112286281_112286588,2.235965
chr1_112291453_112291811,2.235965
chr1_112438367_112438956,2.235965
chr1_112901525_112901779,2.235965
chr1_112918897_112919196,2.235965
chr1_112942216_112942335,2.235965
chr1_1136075_1136463,4.290325
chr1_1136667_1137146,4.290325
chr1_113732794_113733063,2.286423
chr1_113734243_113734639,2.286423
chr1_11415566_11415939,3.243789
chr1_1143531_1144198,4.290325
chr1_114575620_114575801,2.264388
chr1_114665635_114666029,4.111476
chr1_11559549_11559947,3.243789
chr1_115873164_115873576,1.820108
chr1_117017908_117018073,2.271123
chr1_117030831_117031034,2.271123
chr1_1173386_1173736,13.88376
chr1_11753086_11753651,11.411115
chr1_11761755_11762049,8.445078
chr1_118153815_118153988,2.491153
chr1_118174879_118175156,2.491153
chr1_118176414_118176771,2.491153
chr1_118185712_118185829,2.491153
chr1_118194205_118194506,2.491153
chr1_118197244_118197521,2.491153
chr1_118206889_118207267,2.360083
chr1_118208639_118208762,2.360083
chr1_118302292_118302520,1.87478
chr1_11942925_11943217,3.611275
chr1_119503304_119503581,9.332219
chr1_11968510_11969143,3.611275
chr1_119930597_119930807,2.332953
chr1_12112067_12112502,3.776705
chr1_12124472_12125118,14.5752765
chr1_12127865_12128182,6.4693615
chr1_12193120_12193399,3.044017
chr1_12210430_12211346,3.044017
chr1_12213128_12213883,3.044017
chr1_12221931_12222397,3.044017
chr1_12225396_12225718,3.044017
chr1_12227833_12229578,3.044017
chr1_12231693_12231881,3.044017
chr1_12232096_12232448,3.044017
chr1_12233600_12234159,3.044017
chr1_12235070_12235463,3.044017
chr1_12236326_12236421,3.044017
chr1_12237719_12238747,3.044017
chr1_12238984_12239461,3.044017
chr1_12240401_12240902,3.044017
chr1_12243852_12244671,3.044017
chr1_12245348_12245387,3.044017
chr1_12599928_12600179,3.575227
chr1_12600525_12600853,3.575227
chr1_12609717_12610039,3.575227
chr1_12616547_12616769,3.575227
chr1_12681925_12682190,2.033896
chr1_14154959_14155163,3.9033949999999997
chr1_142538903_142539547,11.069
chr1_144533627_144534178,5.321541
chr1_144536201_144536370,3.219599
chr1_144986415_144987071,3.512593
chr1_144987154_144987391,3.512593
chr1_144988079_144988414,3.512593
chr1_145009158_145009716,3.512593
chr1_145012331_145013054,3.512593
chr1_145023690_145024549,8.779084
chr1_145042783_145043227,3.512593
chr1_145054975_145055306,3.512593
chr1_145058996_145059322,3.512593
chr1_145064438_145064839,3.512593
chr1_145090155_145090603,3.512593
chr1_145092450_145092883,6.9937635
chr1_145113904_145114998,3.512593
chr1_14656585_14656699,2.345833
chr1_149215297_149215704,4.310437
chr1_14926383_14926731,7.1835985
chr1_153358841_153359368,2.830227
chr1_153361312_153361704,2.830227
chr1_153366487_153366797,2.830227
chr1_153670755_153671012,4.54994
chr1_153762591_153763309,9.937005
chr1_154468503_154468634,3.841945
chr1_154699087_154699216,3.640514
chr1_154724205_154724584,3.640514
chr1_154731745_154732111,3.640514
chr1_15572643_15572853,2.176704
chr1_155830201_155830522,7.541569
chr1_15585400_15585822,2.176704
chr1_15585949_15586132,2.176704
chr1_15587144_15587415,2.176704
chr1_156118146_156118395,4.020461
chr1_156586355_156586564,6.114596
chr1_156629760_156630406,6.114596
chr1_156634807_156635020,6.114596
chr1_156645551_156645913,8.095246
chr1_156663993_156664153,6.114596
chr1_156676478_156676824,6.316755499999999
chr1_156805999_156806129,5.937857
chr1_156864713_156865066,5.937857
chr1_156895977_156896091,5.937857
chr1_157076072_157076782,3.677199
chr1_157082632_157083078,3.677199
chr1_157244599_157245063,2.102086
chr1_157245880_157246130,2.102086
chr1_157246189_157246519,2.102086
chr1_157248443_157248858,2.102086
chr1_157249264_157249609,2.102086
chr1_159111772_159112137,4.3956479999999996
chr1_159142876_159143043,4.2286
chr1_159158093_159158524,4.2286
chr1_159798443_159799254,3.220197
chr1_160056214_160056779,4.72854
chr1_160072097_160072234,1.855331
chr1_160087563_160087915,1.855331
chr1_160345693_160345986,16.190466
chr1_160444087_160444465,2.155211
chr1_160510042_160510238,2.088264
chr1_160530737_160530863,2.088264
chr1_160537909_160538272,2.088264
chr1_160544770_160545265,2.088264
chr1_160546217_160546501,2.088264
chr1_160546747_160547109,2.088264
