name_E,H3k36me3_E
chr10_1100843_1101035,11.527101666666667
chr10_1112826_1113160,4.035669
chr10_3133662_3133717,4.615299
chr10_3137708_3138098,4.615299
chr10_3145163_3145536,4.615299
chr10_3216614_3216797,4.615299
chr10_3807382_3807563,2.973199
chr10_3811743_3812009,2.973199
chr10_3839963_3840160,1.996782
chr10_3845250_3845852,1.996782
chr10_3845999_3846426,1.996782
chr10_3846443_3847038,1.996782
chr10_3848037_3849536,1.996782
chr10_3850308_3850795,1.996782
chr10_3852273_3852886,1.996782
chr10_3853393_3854169,1.996782
chr10_3870489_3871262,6.874064499999999
chr10_4855217_4855416,2.66243
chr10_4891874_4892173,2.66243
chr10_4989909_4990226,1.843232
chr10_5113786_5114179,5.879787
chr10_5314439_5314551,1.891482
chr10_5316994_5317070,1.891482
chr10_5333644_5334212,1.891482
chr10_5334474_5334640,1.891482
chr10_5336164_5336286,1.891482
chr1_100169951_100170218,3.504035
chr1_100678369_100678762,2.253435
chr1_100703358_100703606,2.253435
chr1_100820585_100820838,3.744142
chr1_100827551_100827774,3.744142
chr1_100828525_100828922,3.744142
chr1_100858865_100858991,3.744142
chr1_100859593_100859940,3.744142
chr1_100905821_100906168,3.744142
chr1_100911126_100911538,3.744142
chr1_100918231_100918546,3.744142
chr1_10127211_10127315,3.150884
chr1_101392986_101393260,2.614205
chr1_101486133_101486158,2.614205
chr1_10245595_10245867,3.150884
chr1_10496880_10497075,3.516888
chr1_10556105_10556527,2.344679
chr1_10557233_10557456,2.344679
chr1_10558276_10558621,2.344679
chr1_10585199_10585569,2.344679
chr1_108695322_108695861,2.215237
chr1_108741685_108742156,2.215237
chr1_109100040_109100237,2.047313
chr1_109104473_109104583,2.047313
chr1_109127044_109127234,2.047313
chr1_109133120_109133338,2.047313
chr1_109133637_109134097,2.047313
chr1_109467804_109468470,2.889376
chr1_109515208_109515609,2.889376
chr1_109800134_109800539,3.453096
chr1_109841804_109842152,4.539427
chr1_109842394_109842833,4.539427
chr1_109913179_109913623,4.539427
chr1_109933790_109934137,4.539427
chr1_109938897_109939079,4.539427
chr1_110142749_110143055,2.913141
chr1_110160052_110160461,2.279106
chr1_110366477_110366702,4.358167
chr1_110448900_110449220,2.676033
chr1_110451717_110451917,2.676033
chr1_110454846_110455290,2.676033
chr1_110476602_110476703,2.676033
chr1_110537379_110537528,4.363152
chr1_110879130_110879445,4.431373
chr1_110927812_110928210,4.423365
chr1_111417124_111417532,2.30538
chr1_111735402_111735659,3.33359
chr1_111735691_111736003,3.33359
chr1_111981832_111982198,5.754663
chr1_112013331_112014031,5.971061499999999
chr1_112135698_112135869,1.53046
chr1_112163412_112163797,2.595248
chr1_112163826_112164071,2.595248
chr1_112196411_112196803,2.595248
chr1_11236551_11236761,3.826773
chr1_113086746_113087141,3.325698
chr1_113525578_113525919,3.378791
chr1_113675675_113676049,3.402671
chr1_113683682_113683919,3.402671
chr1_114326143_114326379,3.094952
chr1_114997819_114998047,3.817039
chr1_115025085_115025405,3.817039
chr1_115052481_115052766,3.817039
chr1_116221756_116221883,3.017767
chr1_116918925_116919548,5.571488
chr1_116920378_116921129,5.571488
chr1_116923407_116923493,5.571488
chr1_117032033_117032296,3.02784
chr1_117040346_117040781,3.02784
chr1_117046366_117046546,3.02784
chr1_117047053_117047428,3.02784
chr1_117050808_117051139,6.8488525
chr1_117051576_117051921,3.02784
chr1_117074509_117074935,3.02784
chr1_117080047_117080432,3.02784
chr1_117081238_117081452,3.02784
chr1_117082797_117083071,3.02784
chr1_117100772_117101124,3.02784
chr1_117111804_117112156,3.02784
chr1_117112460_117112738,3.02784
chr1_117129425_117129671,3.02784
chr1_117130518_117130699,3.02784
chr1_117132073_117132239,3.02784
chr1_117305811_117306472,1.492543
chr1_1173386_1173736,2.430067
chr1_117359174_117359463,1.781394
chr1_117363043_117363386,1.781394
chr1_117493512_117493635,2.697865
chr1_11753086_11753651,3.096338
chr1_117533270_117533527,2.697865
chr1_11761755_11762049,3.096338
chr1_118153815_118153988,3.040634
chr1_118174879_118175156,3.040634
chr1_118176414_118176771,3.040634
chr1_118194205_118194506,1.512922
chr1_118197244_118197521,1.512922
chr1_118197868_118198044,1.512922
chr1_118198788_118199247,1.512922
chr1_118201472_118201699,1.512922
chr1_118203607_118204114,1.512922
chr1_118206889_118207267,1.512922
chr1_118208639_118208762,1.512922
chr1_11942925_11943217,3.096338
chr1_11968510_11969143,3.096338
chr1_11990003_11990329,3.096338
chr1_120255895_120256325,6.111654
chr1_120275491_120275880,2.288254
chr1_12046023_12046196,3.096338
chr1_12050736_12051137,3.096338
chr1_12112067_12112502,3.096338
chr1_12124472_12125118,3.096338
chr1_12127865_12128182,3.096338
chr1_12193120_12193399,3.096338
chr1_12210430_12211346,3.096338
chr1_12213128_12213883,3.096338
chr1_12221931_12222397,3.096338
chr1_12225396_12225718,3.096338
chr1_12227833_12229578,3.096338
chr1_12231693_12231881,3.096338
chr1_12232096_12232448,3.096338
chr1_12233600_12234159,3.096338
chr1_12235070_12235463,3.096338
chr1_12236326_12236421,3.096338
chr1_12237719_12238747,3.096338
chr1_12238984_12239461,3.096338
chr1_12240401_12240902,3.096338
chr1_12243852_12244671,3.096338
chr1_12245348_12245387,3.096338
chr1_12406013_12406127,3.096338
chr1_12493313_12493712,3.096338
chr1_12493910_12494304,3.096338
chr1_12508783_12509005,3.096338
chr1_12509354_12509466,3.096338
chr1_12533412_12533678,3.096338
chr1_12546528_12546819,3.096338
chr1_12579035_12579403,3.096338
chr1_12599928_12600179,3.096338
chr1_12600525_12600853,3.096338
chr1_12609717_12610039,3.096338
chr1_12616547_12616769,3.096338
chr1_12675687_12675874,3.096338
chr1_12681925_12682190,3.096338
chr1_142538903_142539547,6.420828
chr1_144533627_144534178,7.781643
chr1_144871122_144871347,5.848735
chr1_144908312_144908601,5.848735
chr1_144908806_144909147,5.848735
chr1_144927217_144927550,5.848735
chr1_144986415_144987071,4.056912
chr1_144987154_144987391,4.056912
chr1_144988079_144988414,4.056912
chr1_145009158_145009716,4.056912
chr1_145012331_145013054,4.056912
chr1_145023690_145024549,4.056912
chr1_145042783_145043227,4.056912
chr1_145054975_145055306,4.056912
chr1_145058996_145059322,4.056912
chr1_145064438_145064839,4.056912
chr1_145090155_145090603,4.056912
chr1_145092450_145092883,4.056912
chr1_145113904_145114998,4.056912
chr1_145454760_145454851,4.637529
chr1_145455122_145455741,6.7003284999999995
chr1_146764405_146764804,3.684515
chr1_147080043_147080251,1.835338
chr1_14765058_14765382,1.884531
chr1_149978692_149979077,5.458056
chr1_149981648_149981889,2.499603
chr1_149984633_149984917,2.499603
chr1_150294873_150295138,2.286727
chr1_150577042_150577503,3.694318
chr1_150585815_150586394,3.694318
chr1_150592182_150592667,3.694318
chr1_150600412_150600701,3.694318
chr1_150800498_150800843,3.091986
chr1_150949569_150950014,3.272518
chr1_151166314_151166527,2.358435
chr1_151168297_151168505,2.358435
chr1_151284018_151284391,3.832388
chr1_151877533_151877895,4.066084
chr1_153715466_153715694,2.506012
