name_E,H3k36me3_E
chr10_1100843_1101035,3.04134
chr10_3133662_3133717,2.13093
chr10_3145163_3145536,1.78082
chr10_3507725_3507898,3.50397
chr10_516106_516519,2.49831
chr10_652657_652929,2.71096
chr10_699938_700531,3.51147
chr1_100494312_100494735,3.00604
chr1_100828525_100828922,3.49207
chr1_100859593_100859940,2.9797
chr1_10556105_10556527,3.22593
chr1_10557233_10557456,3.22593
chr1_108695322_108695861,2.78333
chr1_113013577_113014004,2.85432
chr1_118153815_118153988,2.76864
chr1_120255895_120256325,3.51809
chr1_12124472_12125118,3.1015
chr1_12238984_12239461,2.45577
chr1_12406013_12406127,3.29888
chr1_12533412_12533678,2.64226
chr1_12546528_12546819,2.93563
chr1_12681925_12682190,2.75268
chr1_144533627_144534178,3.61741
chr1_145023690_145024549,3.0307
chr1_145042783_145043227,3.18493
chr1_145058996_145059322,2.91574
chr1_145090155_145090603,3.13775
chr1_145702718_145703106,2.72753
chr1_151961675_151962369,2.59945
chr1_15335392_15335732,2.54569
chr1_153715466_153715694,2.15522
chr1_153716388_153716727,2.15522
chr1_154405181_154405498,1.97945
chr1_154978035_154978657,2.73154
chr1_155916072_155916212,2.10944
chr1_156066868_156067143,2.28285
chr1_156719450_156719815,3.22035
chr1_158994687_158995148,3.00414
chr1_160182240_160182579,1.87431
chr1_162729988_162730048,2.96828
chr1_16553276_16553594,3.15623
chr1_167954240_167954407,3.07517
chr1_170635008_170635144,2.53431
chr1_170636506_170636902,2.53431
chr1_173379915_173380349,3.33714
chr1_178903778_178903964,2.78882
chr1_1793829_1793862,2.49789
chr1_182998797_182999044,2.62909
chr1_183877295_183877615,2.72179
chr1_184924828_184925180,3.28487
chr1_185250433_185250655,3.43371
chr1_19280139_19280583,2.88581
chr1_19762527_19762798,2.65025
chr1_198903935_198904934,3.32228
chr1_20091332_20091506,2.65056
chr1_201463619_201463933,1.86766
chr1_201613549_201613726,2.91542
chr1_203624863_203625211,2.71678
chr1_204531285_204531644,2.71832
chr1_207080273_207080661,5.41608
chr1_210425971_210426288,2.81338
chr1_211517513_211517976,2.62984
chr1_215130656_215131050,3.45116
chr1_2162325_2162996,2.79854
chr1_2172142_2172385,2.36823
chr1_220393257_220393560,3.63452
chr1_222814663_222814910,2.92634
chr1_222828361_222828786,2.30084
chr1_22467332_22467678,2.75895
chr1_226737265_226737393,3.35316
chr1_229690998_229691240,3.12172
chr1_230279464_230279771,3.23416
chr1_231665787_231666093,2.91037
chr1_231860737_231860947,2.96926
chr1_232726496_232726761,2.74347
chr1_234914073_234914641,2.70344
chr1_236179538_236179652,2.1341
chr1_236698906_236699167,2.42559
chr1_240306890_240307603,2.93942
chr1_240307621_240308162,2.93942
chr1_240308207_240308537,2.93942
chr1_240308546_240308862,2.93942
chr1_247035132_247035504,2.36036
chr1_247295865_247296225,3.31292
chr1_249117788_249118228,2.76624
chr1_27024638_27025138,3.10328
chr1_27160002_27160387,2.21932
chr1_27321452_27321840,2.42242
chr1_27775351_27775365,3.12255
chr1_29101544_29101853,2.53001
chr1_29504261_29504387,3.10273
chr1_32108020_32108204,2.63844
chr1_37932554_37932910,3.04886
chr1_38009784_38010404,2.28424
chr1_38010731_38010979,2.28424
chr1_38287158_38287399,2.61019
chr1_39357087_39357474,2.94984
chr1_39598673_39599090,2.92887
chr1_41650800_41651168,3.88575
chr1_41831444_41831806,3.05097
chr1_43406108_43407009,1.94166
chr1_43407355_43407700,1.94166
chr1_51245588_51245972,4.01874
chr1_52132018_52132585,3.68709
chr1_53589395_53589613,2.83757
chr1_54715450_54715803,1.99676
chr1_54744858_54745090,2.34657
chr1_55840427_55840729,2.78301
chr1_56972242_56972492,1.67266
chr1_56974162_56974535,1.66681
chr1_56976994_56977444,1.92968
chr1_57042744_57043185,3.00625
chr1_57043287_57044160,3.00625
chr1_5957166_5957512,2.96171
chr1_6354110_6354322,2.57897
chr1_6359789_6360186,2.52419
chr1_65888047_65888596,2.51252
chr1_66800202_66800555,2.70477
chr1_68640572_68640736,3.73302
chr1_78348123_78348428,3.445
chr1_8070132_8070398,2.05644
chr1_858256_858648,2.95779
chr1_8724042_8724475,2.78301
chr1_87799623_87799998,2.88109
chr1_9179840_9180024,3.07205
chr1_92198149_92198440,2.51369
chr1_94167175_94167520,3.1138
chr1_9960528_9960713,3.12227
