name_E,H3k4me1_E
chr10_1100843_1101035,4.27223
chr10_2951238_2951396,2.48005
chr10_3028046_3028193,3.77584
chr10_3078434_3078646,2.74927
chr10_3133662_3133717,1.95698
chr10_3306877_3306999,2.98854
chr10_3497590_3497951,2.22405
chr10_3507725_3507898,2.31311
chr10_3509617_3509911,3.43042
chr10_3511181_3511689,2.70584
chr10_3524547_3524820,2.93407
chr10_3526849_3527147,2.93407
chr10_3542742_3543014,6.26881
chr10_3568141_3568290,3.52349
chr10_3710838_3711066,3.98263
chr10_3734925_3735183,2.90689
chr10_3762746_3763172,3.65391
chr10_3782727_3783283,3.48789
chr10_3797195_3797502,3.65428
chr10_3848037_3849536,2.52611
chr10_3852273_3852886,2.94907
chr10_3853393_3854169,2.45871
chr10_3867491_3867713,2.33925
chr10_3870489_3871262,2.89273
chr10_3878027_3878387,3.81062
chr10_3893365_3894190,3.3377
chr10_3909715_3910075,3.82085
chr10_3911352_3911510,4.30264
chr10_3928866_3929216,2.50211
chr10_3929991_3930887,2.50211
chr10_3944367_3944901,3.35366
chr10_3948614_3948936,3.36677
chr10_3984866_3985563,3.64511
chr10_3985648_3985956,3.64511
chr10_3991165_3991394,2.87868
chr10_4034997_4035363,2.86865
chr10_4162773_4163003,4.49725
chr10_4163748_4164495,4.49725
chr10_4173688_4174411,7.03986
chr10_4358748_4358982,4.05619
chr10_4386754_4387085,4.14186
chr10_4414900_4415114,3.46689
chr10_4705159_4705783,3.68293
chr10_4728868_4729211,2.60389
chr10_4813646_4813900,4.44843
chr10_4852300_4852352,3.12891
chr10_4855217_4855416,3.41913
chr10_4891874_4892173,3.2669
chr10_500969_501047,3.96967
chr10_5113786_5114179,4.51779
chr10_5333644_5334212,3.83336
chr10_5334474_5334640,3.83336
chr10_5336164_5336286,2.86651
chr10_5359534_5359986,2.70325
chr10_556579_556951,3.07043
chr10_557102_557353,3.07043
chr10_5577499_5577735,2.79905
chr10_5587810_5588190,2.5631
chr10_5588881_5589169,2.5631
chr10_5590010_5590295,2.20395
chr10_5590959_5591270,2.20395
chr10_5607602_5608000,2.52815
chr10_5638863_5639270,3.11411
chr10_5888274_5888577,3.13706
chr10_593455_593774,3.39928
chr10_830904_831008,2.95575
chr1_100138206_100138591,4.14107
chr1_100169951_100170218,2.9326
chr1_1005293_1005547,3.20947
chr1_100820585_100820838,3.07194
chr1_100858865_100858991,3.37708
chr1_100918231_100918546,2.66202
chr1_100996437_100996829,2.61645
chr1_10127211_10127315,3.08112
chr1_101313094_101313246,2.93044
chr1_1014834_1015095,5.44682
chr1_101725356_101725679,3.53329
chr1_101774729_101775525,4.21557
chr1_103572619_103572906,3.03467
chr1_10695291_10695734,2.43438
chr1_108479405_108480123,3.03873
chr1_10853986_10854555,3.20185
chr1_108661190_108661332,3.72913
chr1_109104473_109104583,3.39413
chr1_109127044_109127234,2.66804
chr1_109133120_109133338,5.10333
chr1_109133637_109134097,5.10333
chr1_109189516_109189718,4.85832
chr1_109246671_109246905,3.69187
chr1_109262615_109262764,3.01668
chr1_10927237_10927380,4.00627
chr1_1093610_1093958,4.66284
chr1_109841804_109842152,2.74987
chr1_109842394_109842833,2.74987
chr1_109938897_109939079,2.26485
chr1_109981518_109981703,4.63831
chr1_110160052_110160461,2.90168
chr1_110334849_110335164,2.45051
chr1_110335775_110336041,2.45051
chr1_110363861_110364229,2.41485
chr1_110364881_110365302,2.41485
chr1_110366477_110366702,2.48907
chr1_110406868_110407271,4.8264
chr1_110420039_110420145,2.89494
chr1_110454846_110455290,2.05224
chr1_110476602_110476703,3.21404
chr1_110626726_110627062,3.43776
chr1_110672728_110673048,3.20419
chr1_110694968_110695154,3.29775
chr1_110963862_110964269,2.83381
chr1_110976504_110976901,4.12259
chr1_111177471_111177854,3.62322
chr1_111182665_111183078,2.82441
chr1_111189973_111190443,3.67501
