name_E,H3k79me2_E
chr10_1100843_1101035,2.40611
chr10_3497590_3497951,2.90821
chr10_3507725_3507898,3.00955
chr10_3524547_3524820,2.67084
chr10_3542742_3543014,3.33979
chr10_3690587_3690963,2.89526
chr10_3850308_3850795,2.34371
chr10_3929991_3930887,2.8259
chr10_3938329_3938538,2.72611
chr10_3984866_3985563,2.42095
chr10_3985648_3985956,2.42095
chr10_4173688_4174411,4.92178
chr10_652657_652929,1.84704
chr1_100820585_100820838,2.78558
chr1_100828525_100828922,2.6743
chr1_100859593_100859940,2.8903
chr1_10585199_10585569,2.41798
chr1_108695322_108695861,2.55142
chr1_108741685_108742156,2.84804
chr1_109104473_109104583,3.04603
chr1_109938897_109939079,2.76107
chr1_110364881_110365302,2.45345
chr1_110454846_110455290,1.99404
chr1_111735402_111735659,2.71222
chr1_111735691_111736003,2.71222
chr1_112050044_112050594,2.74002
chr1_112058341_112058601,2.64676
chr1_112058803_112059167,2.64676
chr1_112163412_112163797,2.73598
chr1_112163826_112164071,2.73598
chr1_112901525_112901779,3.30764
chr1_112942216_112942335,2.37559
chr1_113013577_113014004,2.8446
chr1_113683682_113683919,2.83627
chr1_114326143_114326379,2.85217
chr1_115052481_115052766,2.6629
chr1_115722074_115722498,2.71488
chr1_116920378_116921129,2.2173
chr1_116923407_116923493,2.2173
chr1_117050808_117051139,3.14212
chr1_117100772_117101124,2.7221
chr1_117112460_117112738,3.13704
chr1_118153815_118153988,1.81162
chr1_120255895_120256325,2.31926
chr1_12050736_12051137,2.36405
chr1_120530787_120531205,2.55931
chr1_12227833_12229578,2.53704
chr1_12245348_12245387,2.5322
chr1_1295535_1296332,2.44522
chr1_14029077_14029879,2.87782
chr1_142538903_142539547,2.39815
chr1_144871122_144871347,2.40508
chr1_144986415_144987071,2.88101
chr1_144987154_144987391,2.88101
chr1_144988079_144988414,2.88101
chr1_145023690_145024549,2.76286
chr1_145054975_145055306,2.86534
chr1_145058996_145059322,2.43379
chr1_145640932_145641287,2.1182
chr1_149978692_149979077,3.0538
chr1_150294873_150295138,3.7104
chr1_150600412_150600701,3.01803
chr1_151172142_151172526,2.53126
chr1_151871280_151871437,3.72122
chr1_151945068_151945221,2.71901
chr1_152006910_152007460,2.78662
chr1_152007615_152008057,2.78662
chr1_153541018_153541368,2.2618
chr1_153583449_153583810,2.06887
chr1_153715466_153715694,2.54959
chr1_153936554_153936861,2.48592
chr1_154154606_154155027,2.42631
chr1_154299137_154299452,2.4003
chr1_154579303_154579782,2.16726
chr1_154582047_154582244,1.70002
chr1_154977099_154977253,2.54658
chr1_155496665_155497012,1.93334
chr1_155944562_155945214,1.64713
chr1_155945743_155946196,1.64713
chr1_156066868_156067143,2.14615
chr1_156073854_156074351,2.14589
chr1_156095033_156095181,1.58727
chr1_156251648_156251762,2.98683
chr1_156468556_156468776,1.91016
chr1_156629760_156630406,2.93447
chr1_156645551_156645913,2.4165
chr1_156718467_156719136,1.84549
chr1_156719450_156719815,1.84549
chr1_157106691_157107326,3.59628
chr1_15738146_15738632,2.67761
chr1_15738661_15738986,2.67761
chr1_157938818_157938961,3.21667
chr1_157964633_157965029,1.78482
chr1_158982200_158982857,2.84256
chr1_158994687_158995148,3.00615
chr1_159851477_159851987,2.73698
chr1_159859603_159860031,2.77398
chr1_159880076_159880706,2.48471
chr1_159892447_159892988,2.06201
chr1_16030221_16030623,1.87407
chr1_16087189_16087372,2.20919
chr1_161359666_161360218,3.59252
chr1_16176617_16176801,2.17792
chr1_16212759_16213091,2.33905
chr1_162511455_162511984,2.79388
chr1_162603017_162603226,2.62904
chr1_16277350_16278224,1.80932
chr1_164723371_164723492,2.71717
chr1_16478939_16479163,1.95664
chr1_16479299_16479465,1.95664
chr1_16508402_16508642,2.52767
chr1_165797615_165798367,2.30787
chr1_16677236_16677843,2.63381
chr1_167954240_167954407,2.80553
chr1_168149052_168149361,3.15701
chr1_169860308_169860488,3.32301
chr1_170633923_170634526,1.98875
chr1_170635008_170635144,1.98875
chr1_170636506_170636902,1.98875
chr1_170669976_170670263,2.58214
chr1_172291507_172291926,3.01445
chr1_172369341_172369683,3.88164
chr1_17254357_17254559,2.54073
chr1_172882769_172883147,3.09501
chr1_172900674_172900969,2.98557
chr1_172917653_172917863,2.9477
chr1_173164805_173165199,2.30902
chr1_173379915_173380349,2.72075
chr1_173398914_173399297,3.58002
chr1_173447359_173447668,3.28317
chr1_173984193_173984403,2.24564
chr1_17494378_17494745,2.98821
chr1_1772108_1772256,1.70146
chr1_178121154_178121309,2.62951
chr1_179290775_179290979,2.70626
chr1_1793829_1793862,1.84958
chr1_181060502_181060611,2.36835
chr1_181104473_181105818,3.88632
chr1_181110732_181111003,2.45713
chr1_1814762_1815124,1.80939
chr1_182998797_182999044,2.14939
chr1_183776671_183777014,2.6924
chr1_184005350_184005919,3.33094
chr1_184475712_184475981,2.58499
chr1_184924828_184925180,3.08468
chr1_185250433_185250655,2.92731
chr1_185344563_185345243,2.95744
chr1_185346055_185346679,2.95744
chr1_19274997_19275345,1.74013
chr1_19276270_19276542,1.74013
chr1_19280139_19280583,2.04463
chr1_19762527_19762798,1.7552
chr1_197747792_197747875,4.48016
chr1_19778785_19779174,1.82845
chr1_19794978_19795283,1.68218
chr1_19803336_19803680,1.56077
chr1_19803913_19804113,1.56077
chr1_198090244_198090551,3.51506
chr1_198128112_198128944,2.73707
chr1_198136529_198137056,1.91332
chr1_198898987_198899513,3.53886
chr1_198901469_198901869,2.45827
chr1_198903935_198904934,2.64299
chr1_19926811_19926972,2.25712
chr1_201515368_201515617,2.14802
chr1_201520953_201521395,2.0821
chr1_201524172_201524339,2.0821
chr1_201540345_201540578,1.97121
chr1_201639932_201640262,1.9074
chr1_201739210_201739573,2.82354
chr1_201883288_201883655,1.97568
chr1_201904072_201904465,2.27935
chr1_203296328_203297068,2.97517
chr1_203481982_203482534,2.12094
chr1_203491011_203491485,2.96763
chr1_203598711_203598999,1.8801
chr1_203599092_203599518,1.8801
chr1_203617500_203617713,1.63028
chr1_203619380_203619832,1.70284
chr1_204289566_204289863,2.5566
chr1_204387566_204387645,2.48525
chr1_204486309_204486424,2.38553
chr1_205173095_205173476,2.09989
chr1_205262860_205263030,2.34433
chr1_205288770_205288915,1.67307
chr1_206688246_206688461,2.23902
chr1_206859748_206860259,1.84588
chr1_207080273_207080661,2.73816
chr1_208377298_208378003,2.52047
chr1_209942657_209943400,2.87159
chr1_212658172_212658571,2.5557
chr1_212659054_212659720,2.5557
chr1_212862785_212863120,2.90344
chr1_214612784_214613126,2.29306
chr1_214648804_214649025,2.26803
chr1_215741534_215741966,2.24618
chr1_21588176_21588724,2.28599
chr1_2162325_2162996,1.70695
chr1_218523725_218524123,2.09382
chr1_220393257_220393560,2.54264
chr1_221219642_221220032,3.00415
chr1_221881394_221881826,2.14681
chr1_221882292_221882723,2.14681
chr1_221887766_221888016,1.93617
chr1_221913881_221914483,1.96366
chr1_221982394_221982755,2.78453
chr1_221983045_221983456,2.78453
chr1_222171745_222172136,2.79139
chr1_22235836_22236001,1.90794
chr1_22260274_22260656,2.04509
chr1_2230678_2230895,1.53993
chr1_223892678_223892997,2.2646
chr1_223901276_223901546,2.00074
chr1_223903033_223903347,2.00074
chr1_223904365_223904567,2.00074
chr1_224014874_224015267,2.25305
chr1_224019430_224020596,3.12744
chr1_224023477_224023773,2.4491
chr1_224032316_224032686,3.00188
chr1_224545542_224546006,2.70468
chr1_224635065_224635439,2.85429
chr1_224732016_224732357,3.78826
chr1_225613143_225613456,2.57416
chr1_225778250_225778416,2.40093
chr1_225780677_225780772,2.56688
chr1_226841173_226841776,2.9355
chr1_226841860_226842030,2.9355
chr1_226842095_226842563,2.9355
chr1_226842752_226843521,2.9355
chr1_226890098_226890374,3.07615
chr1_226911425_226911742,2.58232
chr1_227128899_227129131,2.90939
chr1_227751865_227752213,2.59363
chr1_229409656_229409997,2.96809
chr1_229546837_229547142,2.85995
chr1_229690998_229691240,2.18502
chr1_229692979_229693368,2.63505
chr1_230241590_230241986,2.23706
chr1_230248068_230248475,1.80626
chr1_231038131_231038454,2.56747
chr1_231113054_231113423,2.39182
chr1_231665787_231666093,3.25302
chr1_231868761_231869568,3.37537
chr1_232725638_232725888,2.78351
chr1_232726496_232726761,2.78351
chr1_233250723_233251216,3.16946
chr1_234658291_234658851,2.80945
chr1_234792654_234793437,2.59725
chr1_235133014_235133422,2.6302
chr1_235134086_235134438,2.6302
chr1_235242252_235242564,5.35535
chr1_235468552_235468724,2.19473
chr1_236026992_236027471,3.13689
chr1_236118323_236118637,2.70459
chr1_236135691_236135959,3.02951
chr1_236150188_236150690,3.12696
chr1_236162583_236163199,2.64989
chr1_236179538_236179652,2.48877
chr1_23961555_23961694,3.11875
chr1_240307621_240308162,2.37002
chr1_240308207_240308537,2.37002
chr1_240562823_240563040,2.9435
chr1_241771916_241772216,2.59083
chr1_241775803_241776227,2.70682
chr1_243447752_243447803,2.88991
chr1_243487001_243487352,3.07153
chr1_243585242_243585384,3.19049
chr1_243894639_243895081,2.68107
chr1_244215508_244215901,2.60528
chr1_244466323_244466598,3.05952
chr1_244512430_244512879,3.18296
chr1_246147829_246148201,2.66827
chr1_246588477_246588670,3.14084
chr1_246591935_246592203,2.75278
chr1_246732690_246733040,2.27044
chr1_246749077_246749442,2.53318
chr1_247035132_247035504,2.5766
chr1_247093396_247093478,3.06028
chr1_24736156_24736250,2.33278
chr1_24970685_24970736,4.19277
chr1_25095502_25095845,1.93917
chr1_25559638_25560067,3.0732
chr1_2574343_2574764,3.63112
chr1_25969249_25969578,2.62129
chr1_27024638_27025138,2.19438
chr1_27154485_27154771,2.31514
chr1_27154983_27155478,2.31514
chr1_27321452_27321840,2.43668
chr1_27691785_27692261,3.39205
chr1_27762936_27763307,2.15152
chr1_27775351_27775365,2.04533
chr1_27869425_27869556,2.01135
chr1_27890194_27890387,2.00135
chr1_28439074_28439949,3.13162
chr1_29101544_29101853,2.54663
chr1_29504261_29504387,1.961
chr1_29563709_29564430,3.30311
chr1_31537719_31538012,2.67683
chr1_32253647_32254040,2.75027
chr1_32263216_32263220,2.51894
chr1_3233109_3233475,2.78288
chr1_33077721_33078012,2.78243
chr1_33220297_33220575,3.43001
chr1_33458800_33459074,2.45503
chr1_33645848_33646140,2.99127
chr1_36183411_36183689,2.53068
chr1_36555347_36555633,3.59201
chr1_36626561_36626969,1.61496
chr1_36627717_36628369,1.61496
chr1_36825493_36825742,2.015
chr1_36849527_36849580,2.26763
chr1_37942874_37943354,1.94342
chr1_37944084_37944971,1.94342
chr1_38009784_38010404,2.65357
chr1_38010731_38010979,2.65357
chr1_39598118_39598362,2.17244
chr1_39598673_39599090,2.17244
chr1_39633654_39634014,2.19899
chr1_40561233_40561752,3.2604
chr1_40848967_40849502,1.98165
chr1_40851431_40851768,2.2415
chr1_40866111_40866454,2.50094
chr1_42272535_42272820,2.67158
chr1_42354251_42354647,2.87413
chr1_42366364_42366624,2.65936
chr1_43524188_43524462,3.1058
chr1_43997843_43998152,2.0522
chr1_44232152_44232509,2.2365
chr1_44299891_44300630,2.52601
chr1_44302297_44302456,2.52601
chr1_44419838_44419961,2.36787
chr1_44703858_44704161,2.90899
chr1_45746932_45746947,2.85995
chr1_46986321_46986408,3.40188
chr1_51312022_51312165,2.82376
chr1_51703075_51703494,2.74593
chr1_52132018_52132585,2.59481
chr1_54778588_54778715,2.07316
chr1_54868582_54868776,2.20491
chr1_55678785_55679185,3.04054
chr1_56991269_56991531,2.2785
chr1_57024882_57025247,2.15552
chr1_57042744_57043185,2.80557
chr1_57043287_57044160,2.80557
chr1_59280364_59280505,2.86089
chr1_59369049_59370138,3.33497
chr1_63151036_63151115,2.93979
chr1_6360191_6360625,2.64462
chr1_64127998_64128504,2.78914
chr1_65381647_65381826,2.34244
chr1_65398951_65399446,2.1559
chr1_65888047_65888596,3.35177
chr1_6661008_6661639,2.30737
chr1_66778961_66779513,2.62882
chr1_66800202_66800555,2.88393
chr1_66817705_66818086,3.08242
chr1_68166463_68166766,2.78089
chr1_68285768_68286070,2.04324
chr1_68354536_68354908,2.66004
chr1_68640572_68640736,2.58327
chr1_6943772_6944262,2.42175
chr1_70691921_70692281,2.78326
chr1_70877943_70877992,2.86143
chr1_77872388_77872776,3.102
chr1_8154517_8154933,2.54797
chr1_82268420_82269588,3.25617
chr1_8257762_8258040,2.53693
chr1_8450820_8451072,2.22518
chr1_84744562_84744926,2.92971
chr1_84971050_84971209,2.8973
chr1_85038681_85038996,3.06318
chr1_858256_858648,2.56206
chr1_85968002_85968172,2.32379
chr1_87171187_87171726,2.39179
chr1_8724042_8724475,2.43977
chr1_87799623_87799998,2.4378
chr1_87800631_87801610,2.12607
chr1_8858188_8858497,2.42809
chr1_90135818_90136060,2.34085
chr1_90189523_90189798,2.60028
chr1_90309838_90310280,2.66749
chr1_92196214_92196626,2.73194
chr1_9222919_9223181,1.96028
chr1_92269494_92269966,2.67145
chr1_92270160_92270686,2.67145
chr1_93427945_93428408,2.57345
chr1_93914812_93914954,3.83182
chr1_94224546_94224929,2.35101
chr1_94535371_94535770,2.99789
chr1_94701813_94701865,2.74983
chr1_94712051_94712193,3.56439
chr1_94712395_94712617,3.56439
chr1_94788386_94788592,2.71431
chr1_95063321_95063608,2.50989
chr1_95191212_95191391,2.7854
chr1_95508067_95508435,2.68162
chr1_956563_956812,2.57886
chr1_96827006_96827340,4.33276
chr1_98677142_98677181,4.28824
chr1_9960528_9960713,2.22538
