name_E,H3k27ac_E
chr1_1014834_1015095,8.551219999999999
chr1_1093610_1093958,10.401612
chr1_1173386_1173736,9.135154
chr1_1295535_1296332,3.5122760000000004
chr1_1840449_1840835,12.433658
chr1_2162325_2162996,6.495968
chr1_2171824_2171946,8.225429
chr1_2177615_2177829,12.240572
chr1_2221868_2222548,7.525216
chr1_2230678_2230895,5.130732
chr1_2574343_2574764,10.784513
chr1_3620035_3620325,4.4590190000000005
chr1_3817648_3818071,8.415736
chr1_4729528_4729775,10.807212
chr1_6053603_6054107,11.030444000000001
chr1_6359789_6360186,12.517195
chr1_6360191_6360625,12.517195
chr1_6362597_6362955,12.517195
chr1_6661008_6661639,30.890133000000002
chr1_7327634_7328033,12.539114
chr1_7461964_7462325,8.53226
chr1_7531062_7531540,8.2812
chr1_956563_956812,8.660184
