name_E,H3k4me1_E
chr1_1005293_1005547,6.480862
chr1_1014834_1015095,9.80284
chr1_1093610_1093958,5.8247694999999995
chr1_1136075_1136463,2.026313
chr1_1136667_1137146,2.026313
chr1_1143531_1144198,5.157723
chr1_1173386_1173736,12.013672999999999
chr1_1295535_1296332,14.155164000000001
chr1_1368471_1368786,7.093497999999999
chr1_1714020_1714715,6.975817
chr1_1772108_1772256,1.8596979999999999
chr1_1840449_1840835,10.007417
chr1_2140151_2140337,8.08258
chr1_2162325_2162996,7.865108
chr1_2171824_2171946,7.865108
chr1_2172142_2172385,7.865108
chr1_2177615_2177829,5.877379
chr1_2190530_2190674,4.466438
chr1_2221868_2222548,8.334714
chr1_2230678_2230895,7.3416809999999995
chr1_2231691_2232185,7.3416809999999995
chr1_2232428_2232896,7.3416809999999995
chr1_2253622_2253773,4.847819
chr1_2254081_2254230,4.847819
chr1_2406489_2406881,3.015828
chr1_2478276_2478817,5.743967
chr1_2509702_2510198,1.676668
chr1_2574343_2574764,7.778202
chr1_3229711_3230157,6.451877
chr1_3374928_3375314,4.151687
chr1_3459907_3460197,8.934811999999999
chr1_3463934_3464260,10.143633999999999
chr1_3581269_3581645,6.95482
chr1_3620035_3620325,11.583735
chr1_3634737_3634863,9.822808
chr1_4729528_4729775,11.170538
chr1_6053603_6054107,4.2267535
chr1_6054896_6055025,4.2267535
chr1_6230950_6231173,6.153263
chr1_6321567_6321961,6.756004000000001
chr1_6359789_6360186,10.813327000000001
chr1_6360191_6360625,10.813327000000001
chr1_6362597_6362955,10.813327000000001
chr1_7327634_7328033,6.812541
chr1_7359415_7359679,6.571542
chr1_7461964_7462325,4.4981230000000005
chr1_7531062_7531540,13.326872
chr1_7538871_7539273,2.8399669999999997
chr1_7551468_7551846,6.705677
chr1_858256_858648,4.500991
chr1_941791_942135,2.9162220000000003
chr1_956563_956812,6.328353
