name_E,H3k9ac_E
chr1_1093610_1093958,12.255932000000001
chr1_1840449_1840835,17.962858999999998
chr1_2162325_2162996,11.375777000000001
chr1_2221868_2222548,4.842744000000001
chr1_2574343_2574764,12.315353
chr1_3620035_3620325,1.605988
chr1_3634737_3634863,1.605988
chr1_3817648_3818071,8.293901
chr1_4729528_4729775,5.873883
chr1_6053603_6054107,7.444539
chr1_6360191_6360625,10.358091
chr1_6362597_6362955,8.843621
chr1_6661008_6661639,31.699246000000002
chr1_7461964_7462325,9.272261
chr1_7531062_7531540,8.148700999999999
chr1_956563_956812,6.883292
