name_P,H3k79me2_P
chr1_1166629_1167729,13.47265
chr1_1167311_1168411,13.47265
chr1_1209165_1210265,16.121399
chr1_1209603_1210703,16.121399
chr1_1242947_1244047,7.635216000000001
chr1_1244889_1245989,7.635216000000001
chr1_1253969_1255069,11.594375999999999
chr1_1259136_1260236,11.594375999999999
chr1_1259971_1261071,11.594375999999999
chr1_1284630_1285730,6.322201000000001
chr1_1310775_1311875,11.128195
chr1_1333902_1335002,11.917936
chr1_1334608_1335708,11.917936
chr1_1341032_1342132,11.917936
chr1_1342593_1343693,11.917936
chr1_1343476_1344576,11.917936
chr1_1406143_1407243,7.971867000000001
chr1_1446531_1447631,9.427107000000001
chr1_1499804_1500904,14.484763000000001
chr1_1509355_1510455,14.484763000000001
chr1_1510149_1511249,14.484763000000001
chr1_1549795_1550895,5.018719
chr1_1551075_1552175,5.018719
chr1_1711796_1712896,10.260518
chr1_1821910_1823010,10.260518
chr1_1822395_1823495,10.260518
chr1_2120237_2121337,9.567117
chr1_2159134_2160234,9.973237
chr1_2315811_2316911,6.485126999999999
chr1_2322267_2323367,10.2731195
chr1_2323046_2324146,10.2731195
chr1_2345136_2346236,10.3840245
chr1_2457939_2459039,15.812001
chr1_2476904_2478004,6.99862
chr1_2486078_2487178,10.403781
chr1_2488370_2489470,10.403781
chr1_2511999_2513099,5.752776
chr1_2516930_2518030,6.6580259999999996
chr1_3541207_3542307,3.098633
chr1_3568084_3569184,10.720164
chr1_3569225_3570325,10.720164
chr1_3585236_3586336,10.720164
chr1_713150_714250,13.7592245
chr1_713906_715006,12.184641
chr1_751751_752851,3.447964
chr1_752992_754092,3.447964
chr1_761988_763088,10.586506666666667
chr1_762802_763902,3.447964
chr1_894589_895689,12.871580999999999
chr1_894967_896067,7.9522875
chr1_947803_948903,15.876960999999998
chr1_948473_949573,15.876960999999998
chr1_954503_955603,5.039301
chr1_998568_999668,3.360379
