name_P,H3k4me2_P
chr1_1009587_1010687,7.4313139999999995
chr1_1051641_1052741,12.20111
chr1_1101484_1102584,18.877653
chr1_1102243_1103343,18.877653
chr1_1141971_1143071,9.199688
chr1_1166629_1167729,23.388567000000002
chr1_1167311_1168411,13.908147
chr1_1182002_1183102,3.3742099999999997
chr1_1186614_1187714,4.2720145
chr1_1209165_1210265,11.814249
chr1_1209603_1210703,11.814249
chr1_1242947_1244047,9.46702
chr1_1244889_1245989,9.46702
chr1_1253969_1255069,4.756501999999999
chr1_1259136_1260236,10.67721175
chr1_1259971_1261071,10.339668333333334
chr1_1265694_1266794,4.756501999999999
chr1_1284630_1285730,10.272765999999999
chr1_1297057_1298157,4.756501999999999
chr1_1310775_1311875,14.8163195
chr1_1333902_1335002,19.850952333333336
chr1_1334608_1335708,18.435501000000002
chr1_1341032_1342132,9.310885
chr1_1342593_1343693,9.310885
chr1_1343476_1344576,9.310885
chr1_1354625_1355725,9.4828735
chr1_1357049_1358149,7.688928333333333
chr1_1369241_1370341,9.060271
chr1_1369853_1370953,8.730841
chr1_1406143_1407243,8.774381
chr1_1446531_1447631,13.116525
chr1_1509355_1510455,12.443097999999999
chr1_1510149_1511249,12.443097999999999
chr1_1535376_1536476,10.751688
chr1_1549795_1550895,13.525282
chr1_1551075_1552175,13.525282
chr1_1590373_1591473,8.577017999999999
chr1_1624067_1625167,4.723836
chr1_1654951_1656051,6.886178
chr1_1821910_1823010,10.521476
chr1_1822395_1823495,10.521476
chr1_1850612_1851712,5.8997839999999995
chr1_1980909_1982009,8.491038
chr1_1981409_1982509,8.491038
chr1_2120237_2121337,10.707681
chr1_2142962_2144062,7.197181
chr1_2143913_2145013,7.197181
chr1_2144059_2145159,7.197181
chr1_2145520_2146620,7.197181
chr1_2159134_2160234,14.866867000000001
chr1_2322267_2323367,10.861566
chr1_2323046_2324146,17.623486999999997
chr1_2345136_2346236,8.939286
chr1_2424597_2425697,4.71465
chr1_2425818_2426918,4.71465
chr1_2457939_2459039,11.212474
chr1_2461584_2462684,4.477047
chr1_2476904_2478004,7.877250999999999
chr1_2486078_2487178,12.945677
chr1_2488370_2489470,12.945677
chr1_2516930_2518030,18.480062
chr1_2984732_2985832,11.317266
chr1_2984901_2986001,11.317266
chr1_3369990_3371090,10.817447
chr1_3527959_3529059,10.502544
chr1_3540566_3541666,21.564552
chr1_3541207_3542307,17.890690999999997
chr1_3568084_3569184,7.913124000000001
chr1_3585236_3586336,1.887087
chr1_713150_714250,15.232732
chr1_713906_715006,12.031651
chr1_751751_752851,13.865484333333333
chr1_752992_754092,8.8813015
chr1_761988_763088,7.087953
chr1_839214_840314,5.867652
chr1_845815_846915,4.158878
chr1_859260_860360,8.0438945
chr1_894589_895689,6.600402000000001
chr1_894967_896067,6.600402000000001
chr1_900877_901977,11.007612
chr1_933331_934431,8.973523
chr1_935452_936552,8.973523
chr1_947803_948903,13.422495999999999
chr1_948473_949573,13.422495999999999
chr1_954503_955603,13.817964000000002
chr1_994114_995214,8.008205
chr1_998568_999668,10.817217999999999
