name_E,H3k9ac_E
chr10_1100843_1101035,19.929997
chr10_3526849_3527147,9.783407
chr10_3528683_3528786,9.783407
chr10_3800307_3800531,10.148774000000001
chr10_3807382_3807563,5.6067730000000005
chr10_3845250_3845852,9.53775
chr10_3845999_3846426,9.53775
chr10_3846443_3847038,9.53775
chr10_3848037_3849536,9.53775
chr10_3852273_3852886,9.316285
chr10_3853393_3854169,9.316285
chr10_3878027_3878387,7.208514999999999
chr10_3893365_3894190,7.6722399999999995
chr10_3917358_3918120,6.440869
chr10_3929991_3930887,6.038530000000001
chr10_3944367_3944901,10.6672045
chr10_4173688_4174411,6.39605
chr10_5883027_5883237,21.719993
chr10_990446_990769,4.833311
chr1_100512510_100512716,14.284247
chr1_1005293_1005547,4.184379
chr1_1014834_1015095,10.100164999999999
chr1_101774729_101775525,17.069588
chr1_101776223_101776281,17.069588
chr1_10269964_10270260,11.490261
chr1_10556105_10556527,13.329498000000001
chr1_10558276_10558621,9.833435
chr1_108741685_108742156,8.048569
chr1_109100040_109100237,5.440316
chr1_1093610_1093958,30.834767
chr1_109933790_109934137,9.893478
chr1_110333273_110333688,5.642881
chr1_110358971_110359415,9.106616
chr1_110448900_110449220,15.1588965
chr1_110451717_110451917,11.438227000000001
chr1_110454846_110455290,11.438227000000001
chr1_110626726_110627062,11.2750375
chr1_110879130_110879445,15.668957999999998
chr1_110927812_110928210,5.315046
chr1_111162611_111162919,12.005074
chr1_111177471_111177854,7.599286
chr1_111178912_111179243,7.599286
chr1_111329904_111330079,9.613576
chr1_111417124_111417532,25.334827999999998
chr1_111735402_111735659,15.537391
chr1_111735691_111736003,15.537391
chr1_111757482_111757860,15.537391
chr1_111758440_111759106,15.537391
chr1_111764327_111764759,15.537391
chr1_112013331_112014031,3.6244370000000004
chr1_112048437_112048734,14.86179
chr1_112050044_112050594,14.86179
chr1_112058341_112058601,9.276985
chr1_112058803_112059167,9.276985
chr1_112135698_112135869,10.945036
chr1_112163412_112163797,15.7082145
chr1_112163826_112164071,15.7082145
chr1_112291453_112291811,7.803371
chr1_112942216_112942335,4.103914
chr1_1136075_1136463,3.859405
chr1_1136667_1137146,3.859405
chr1_113734243_113734639,12.734929000000001
