name_P,H3k27me3_P
chr1_1051641_1052741,1.926508
chr1_1071397_1072497,14.119254999999999
chr1_1108264_1109364,18.948041
chr1_1141971_1143071,2.27153
chr1_1535376_1536476,2.512023
chr1_1566474_1567574,14.810323999999998
chr1_1935176_1936276,7.701870666666665
chr1_1946869_1947969,2.3394880000000002
chr1_1949780_1950880,4.7148319999999995
chr1_2257581_2258681,2.138504
chr1_2258032_2259132,2.138504
chr1_2283196_2284296,2.118974
chr1_2284159_2285259,2.118974
chr1_2461584_2462684,10.423067999999999
chr1_2563007_2564107,3.082909
chr1_2564381_2565481,3.082909
chr1_2978859_2979959,5.107289
chr1_2984732_2985832,5.456861
chr1_2984901_2986001,5.456861
chr1_3477254_3478354,2.4844459999999997
chr1_3527959_3529059,2.183321
chr1_3568084_3569184,6.093459999999999
chr1_3569225_3570325,6.093459999999999
chr1_812183_813283,2.452227
chr1_817043_818143,2.452227
chr1_845815_846915,7.485780999999999
chr1_848551_849651,7.485780999999999
chr1_856296_857396,7.485780999999999
chr1_859260_860360,7.485780999999999
chr1_866345_867445,4.807114
chr1_917397_918497,6.125916
chr1_933331_934431,4.7821315
chr1_935452_936552,4.515321500000001
chr1_943509_944609,2.993231
