name_E,H3k4me3_E
chr1_1005293_1005547,4.135619999999999
chr1_1014834_1015095,5.114147
chr1_1093610_1093958,6.914191000000001
chr1_1136075_1136463,1.35805
chr1_1136667_1137146,1.35805
chr1_1143531_1144198,2.4075596666666663
chr1_1368471_1368786,3.7740339999999994
chr1_1714020_1714715,9.288478
chr1_1772108_1772256,5.4034785
chr1_1793829_1793862,2.0182450000000003
chr1_1840449_1840835,8.468635
chr1_2162325_2162996,6.716353999999999
chr1_2221868_2222548,4.633445
chr1_2230678_2230895,5.650854
chr1_2231691_2232185,5.650854
chr1_2232428_2232896,5.650854
chr1_2246556_2246763,3.2821879999999997
chr1_2478276_2478817,7.6635860000000005
chr1_2509702_2510198,5.887639
chr1_2574343_2574764,9.716382000000001
chr1_3581269_3581645,5.079768
chr1_3594206_3594277,5.079768
chr1_3817648_3818071,11.597997
chr1_6053603_6054107,10.771278
chr1_6054896_6055025,10.771278
chr1_6088225_6088518,11.448033
chr1_6350184_6350543,4.951331
chr1_6661008_6661639,12.046899
chr1_6943772_6944262,3.2970260000000002
chr1_7461964_7462325,3.306
chr1_956563_956812,6.142025
