name_E,H3k36me3_E
chr10_3133662_3133717,6.057401
chr10_3137708_3138098,6.057401
chr10_3145163_3145536,6.057401
chr10_3216614_3216797,6.057401
chr10_431640_432008,1.977415
chr10_4685784_4686138,2.984026
chr10_4705159_4705783,2.984026
chr10_4711881_4712067,2.984026
chr10_4712833_4713220,2.984026
chr10_4813646_4813900,2.839876
chr10_4891874_4892173,2.256818
chr10_516106_516519,2.031151
chr1_100113534_100114036,5.39323
chr1_100138206_100138591,5.39323
chr1_100169951_100170218,5.39323
chr1_100512510_100512716,3.219498
chr1_100678369_100678762,2.265407
chr1_100703358_100703606,2.265407
chr1_100820585_100820838,2.106821
chr1_100827551_100827774,2.106821
chr1_100828525_100828922,2.106821
chr1_100858865_100858991,2.106821
chr1_100859593_100859940,2.106821
chr1_100905821_100906168,2.328902
chr1_100911126_100911538,2.328902
chr1_100918231_100918546,2.328902
chr1_10127211_10127315,2.238599
chr1_101313094_101313246,2.023237
chr1_101392986_101393260,3.4391585
chr1_101486133_101486158,3.5695259999999998
chr1_101577594_101578108,2.023237
chr1_10245595_10245867,2.238599
chr1_10261395_10261566,2.238599
chr1_10269964_10270260,2.238599
chr1_10496880_10497075,2.238599
chr1_10556105_10556527,2.238599
chr1_10557233_10557456,2.238599
chr1_10558276_10558621,2.238599
chr1_10585199_10585569,2.238599
chr1_10695291_10695734,2.238599
chr1_10700424_10700580,2.238599
chr1_108695322_108695861,7.9250475
chr1_108741685_108742156,5.077168
chr1_109467804_109468470,2.878929
chr1_109515208_109515609,2.878929
chr1_109938897_109939079,3.271071
chr1_110142749_110143055,2.784878
chr1_110451717_110451917,2.717843
chr1_110454846_110455290,2.717843
chr1_110476602_110476703,2.717843
chr1_110537379_110537528,3.991693
chr1_110879130_110879445,2.763806
chr1_110927812_110928210,2.763806
chr1_111735402_111735659,2.714118
chr1_111735691_111736003,2.714118
chr1_111981832_111982198,5.769832
chr1_112163412_112163797,2.014261
chr1_112163826_112164071,2.014261
chr1_112196411_112196803,1.695457
chr1_112276731_112276883,1.932418
chr1_112291453_112291811,2.938795
chr1_11236551_11236761,3.862486
chr1_112942216_112942335,3.81279
chr1_113013577_113014004,3.81279
chr1_113014906_113015158,3.81279
chr1_113675675_113676049,3.886895
chr1_114326143_114326379,2.971294
chr1_1143531_1144198,2.525193
chr1_114997819_114998047,2.949936
chr1_115052481_115052766,1.688587
chr1_116221756_116221883,2.853845
chr1_116918925_116919548,5.43741
chr1_116920378_116921129,5.43741
chr1_116923407_116923493,5.43741
chr1_117074509_117074935,2.182964
