name_E,H3k4me1_E
chr1_1005293_1005547,3.134783
chr1_1014834_1015095,7.193385000000001
chr1_1093610_1093958,6.208074
chr1_1295535_1296332,7.2072
chr1_1714020_1714715,6.307373999999999
chr1_1793829_1793862,5.967957999999999
chr1_1814762_1815124,12.642277
chr1_2140151_2140337,10.960051
chr1_2162325_2162996,7.221774
chr1_2171824_2171946,4.52117
chr1_2172142_2172385,4.52117
chr1_2177615_2177829,5.078678999999999
chr1_2190530_2190674,4.52117
chr1_2221868_2222548,8.478064
chr1_2230678_2230895,10.087439
chr1_2231691_2232185,10.087439
chr1_2232428_2232896,10.087439
chr1_2254081_2254230,6.64347
chr1_2478276_2478817,7.6723669999999995
chr1_2509702_2510198,10.539568
chr1_2574343_2574764,4.167301999999999
chr1_3229711_3230157,5.146609
chr1_3231556_3231634,5.146609
chr1_3374928_3375314,1.81286
chr1_3420761_3421065,8.935711999999999
chr1_3421438_3421558,8.935711999999999
chr1_3459907_3460197,4.999807
chr1_6053603_6054107,9.332119
chr1_6221566_6221669,7.716057000000001
chr1_6321567_6321961,3.7367669999999995
chr1_6661008_6661639,9.179721
chr1_7359415_7359679,9.195357000000001
chr1_7461964_7462325,8.120330000000001
chr1_7531062_7531540,8.313343
chr1_7551468_7551846,3.010066
chr1_956563_956812,10.435428
