name_E,H3k4me2_E
chr10_1100843_1101035,11.967712
chr10_2159978_2160127,4.794402
chr10_2256285_2256680,7.504185
chr10_3028046_3028193,9.194672
chr10_3133662_3133717,10.464659
chr10_3137708_3138098,10.929252
chr10_3216614_3216797,9.53707
chr10_3441336_3441600,10.718917
chr10_3497590_3497951,6.803882
chr10_3509617_3509911,10.469301
chr10_3510310_3510716,10.469301
chr10_3511181_3511689,10.469301
chr10_3524547_3524820,11.41843
chr10_3528683_3528786,10.272528
chr10_3542742_3543014,11.542337
chr10_3568141_3568290,7.232698
chr10_3710838_3711066,16.201244
chr10_3782727_3783283,7.166646
chr10_3797195_3797502,7.082201
chr10_3800307_3800531,7.082201
chr10_3807382_3807563,6.896865
chr10_3846443_3847038,6.640271
chr10_3848037_3849536,6.640271
chr10_3850308_3850795,6.640271
chr10_3852273_3852886,7.491479
chr10_3853393_3854169,7.491479
chr10_3867491_3867713,7.24104
chr10_3870489_3871262,14.967285
chr10_3893365_3894190,11.817734000000002
chr10_3928866_3929216,4.6387745
chr10_3929991_3930887,4.6387745
chr10_3932191_3932411,4.712498999999999
chr10_3936015_3936390,2.413258
chr10_3938329_3938538,2.413258
chr10_3944367_3944901,3.5205634999999997
chr10_4172866_4173257,12.447764
chr10_4173688_4174411,12.447764
chr10_4289203_4289519,7.761504
chr10_4358748_4358982,6.956641
chr10_4386754_4387085,8.257916
chr10_4396174_4396330,8.56964
chr10_4705159_4705783,7.774384
chr10_4711881_4712067,13.10953
chr10_4712833_4713220,13.10953
chr10_4728868_4729211,8.544875
chr10_4813646_4813900,10.206784
chr10_4891874_4892173,13.630854
chr10_5113786_5114179,7.998162
chr10_5333644_5334212,9.435163
chr10_5334474_5334640,9.435163
chr10_5336164_5336286,4.735076
chr10_5359534_5359986,10.25966
chr10_5576341_5576485,9.241981
chr10_5577499_5577735,9.241981
chr10_5587810_5588190,8.628274
chr10_5588881_5589169,8.628274
chr10_5590010_5590295,8.628274
chr10_5590959_5591270,8.628274
chr10_5593718_5593999,10.092795
chr10_5596279_5596669,4.765072
chr10_5607602_5608000,5.564577
chr10_5638863_5639270,11.642712
chr10_5888274_5888577,9.355338
chr10_830904_831008,17.217921
chr10_990446_990769,10.705668
chr1_100113534_100114036,12.915897
chr1_100512510_100512716,4.238176
chr1_1005293_1005547,9.141124
chr1_100820585_100820838,16.262881
chr1_10127211_10127315,10.309304
chr1_101313094_101313246,11.282635
chr1_1014834_1015095,11.511534
chr1_101725356_101725679,5.047411
chr1_101774729_101775525,12.778854
chr1_10269964_10270260,8.0337625
chr1_103572619_103572906,8.251312
chr1_10556105_10556527,10.595662
chr1_10557233_10557456,10.595662
chr1_10695291_10695734,10.139785999999999
chr1_10700424_10700580,3.858251
chr1_108479405_108480123,5.802653
chr1_10853986_10854555,18.618715
chr1_108584121_108584359,7.665732
chr1_108595513_108595797,8.805917
chr1_108595998_108596525,8.805917
chr1_108741685_108742156,16.339519
chr1_109104473_109104583,10.629772
chr1_109246671_109246905,4.983379
chr1_109262615_109262764,6.954043
chr1_10927237_10927380,10.589225
chr1_1093610_1093958,18.261287
chr1_10960432_10960567,12.690504
chr1_109800134_109800539,9.977805
chr1_109841804_109842152,8.68115
chr1_109842394_109842833,8.68115
chr1_109913179_109913623,9.648845
chr1_109938897_109939079,14.306792
chr1_110160052_110160461,10.868595666666666
chr1_110334849_110335164,7.521757
chr1_110335775_110336041,8.062842
chr1_110363861_110364229,1.538893
chr1_110364881_110365302,4.3590100000000005
chr1_110366477_110366702,4.702392333333333
chr1_110420039_110420145,10.212614
chr1_110447199_110447636,10.265805
chr1_110451717_110451917,16.696903
chr1_110454846_110455290,16.696903
chr1_110476602_110476703,9.476128
chr1_110626726_110627062,8.227881
chr1_110879130_110879445,14.810322
chr1_111162611_111162919,9.00145
chr1_111177471_111177854,7.025217
chr1_111735402_111735659,3.69569
chr1_111735691_111736003,3.69569
chr1_111757482_111757860,8.6831175
chr1_111764327_111764759,7.691342
chr1_112050044_112050594,12.844083
chr1_112058341_112058601,15.335598
chr1_112058803_112059167,15.335598
chr1_112078528_112078792,4.106322
chr1_112135698_112135869,7.956953
chr1_112163412_112163797,11.546507
chr1_112163826_112164071,11.546507
chr1_112901525_112901779,11.125309
chr1_113086746_113087141,10.159561
chr1_113584893_113585079,5.675342499999999
chr1_1136667_1137146,13.276305
chr1_11376903_11377179,11.843785
chr1_1143531_1144198,12.143559
chr1_114575620_114575801,9.181116
chr1_115025085_115025405,1.648325
chr1_115052481_115052766,14.058817
chr1_115605190_115605611,4.879141
chr1_115605746_115606114,4.879141
chr1_115722074_115722498,7.183311
chr1_115732772_115733197,7.977095
chr1_115968975_115969167,4.333595
chr1_116039640_116039989,10.869676
chr1_116088478_116088732,6.84387
chr1_116221756_116221883,3.492878
chr1_116370977_116371565,9.029449
chr1_116520279_116520650,12.193292
chr1_116918925_116919548,18.884568
chr1_116920378_116921129,18.884568
chr1_116923407_116923493,18.884568
chr1_117030831_117031034,5.493394
chr1_117032033_117032296,5.493394
chr1_117047053_117047428,3.226111
chr1_117050808_117051139,5.858752
chr1_117051576_117051921,5.858752
chr1_117080047_117080432,4.136575
