name_E,H4k20me1_E
chr10_1112826_1113160,1.538592
chr10_3133662_3133717,1.8182610000000001
chr10_3145163_3145536,2.043141
chr10_3900999_3901229,8.778115
chr10_3909715_3910075,11.451036
chr10_4172866_4173257,1.811975
chr10_4173688_4174411,3.3389705000000003
chr10_4556552_4557090,9.652939
chr1_100512510_100512716,5.969008
chr1_1005293_1005547,5.077881
chr1_10127211_10127315,1.9446605
chr1_1014834_1015095,1.198307
chr1_10245595_10245867,1.4586940000000002
chr1_10556105_10556527,3.143787
chr1_10557233_10557456,3.5712824999999997
chr1_1060905_1061095,1.198307
chr1_1063914_1064111,1.198307
chr1_107727626_107727648,1.161583
chr1_107767992_107768000,1.161583
chr1_108132692_108133060,1.161583
chr1_108329022_108329589,1.4220199999999998
chr1_108338013_108338351,1.4220199999999998
chr1_108478082_108478329,3.5147983333333337
chr1_108479405_108480123,1.161583
chr1_108483614_108484145,1.161583
chr1_108581319_108581798,1.161583
chr1_108584121_108584359,1.9817520000000002
chr1_108584447_108584892,1.161583
chr1_108593971_108594173,1.5033455
chr1_108594435_108594579,1.5033455
chr1_108595513_108595797,1.5033455
chr1_108595998_108596525,1.5033455
chr1_108600214_108600460,1.5033455
chr1_108606399_108606634,1.161583
chr1_108617640_108617970,1.161583
chr1_108622242_108622251,1.161583
chr1_108643279_108643407,1.434044
chr1_108650339_108650754,1.161583
chr1_108661190_108661332,1.468641
chr1_108695322_108695861,2.136456
chr1_108741685_108742156,4.1901175
chr1_109100040_109100237,13.053718
chr1_109104473_109104583,4.660119
chr1_109246671_109246905,11.817819
chr1_1093610_1093958,1.198307
chr1_109913179_109913623,9.826774
chr1_110335775_110336041,10.517354
chr1_110448900_110449220,7.910553
chr1_111757482_111757860,1.8292979999999999
chr1_111758440_111759106,1.8292979999999999
chr1_111764327_111764759,1.8292979999999999
chr1_111981832_111982198,2.383945
chr1_112013331_112014031,8.193605
chr1_112078528_112078792,1.924162
chr1_112196411_112196803,4.4491879999999995
chr1_11236551_11236761,3.8336249999999996
chr1_112901525_112901779,1.9858529999999999
chr1_113525578_113525919,5.482526
chr1_113584893_113585079,1.3327200000000001
chr1_1136075_1136463,1.3306559999999998
chr1_1136667_1137146,1.3306559999999998
chr1_113675675_113676049,1.3327200000000001
chr1_113683682_113683919,1.3327200000000001
chr1_113732794_113733063,1.3327200000000001
chr1_113734243_113734639,1.3327200000000001
chr1_11376903_11377179,1.226666
chr1_11415566_11415939,1.226666
chr1_114326143_114326379,1.532209
chr1_1143531_1144198,4.1241604999999995
chr1_114575620_114575801,1.532209
chr1_114656563_114656717,1.532209
chr1_114665635_114666029,1.532209
chr1_114997819_114998047,5.5822705
chr1_115025085_115025405,1.532209
chr1_115052481_115052766,1.532209
chr1_11559549_11559947,1.226666
chr1_115605190_115605611,1.4379184999999999
chr1_115605746_115606114,1.4379184999999999
chr1_115627657_115627928,1.4379184999999999
chr1_115629152_115629329,1.4379184999999999
chr1_115641281_115641604,1.4379184999999999
chr1_115709526_115709713,1.4379184999999999
chr1_115713702_115714032,1.4379184999999999
chr1_115722074_115722498,1.4379184999999999
chr1_115732772_115733197,1.4379184999999999
chr1_115873164_115873576,1.4379184999999999
chr1_115968975_115969167,1.4379184999999999
chr1_116039640_116039989,1.4379184999999999
chr1_116088478_116088732,1.4379184999999999
chr1_116221756_116221883,1.484524
chr1_116291091_116291334,1.484524
chr1_116370977_116371565,1.484524
chr1_116520279_116520650,1.484524
chr1_116878887_116879201,4.2830569999999994
chr1_116918925_116919548,3.1203505
chr1_116920378_116921129,3.1203505
chr1_116923407_116923493,3.1203505
chr1_117017908_117018073,1.484524
chr1_117030831_117031034,1.484524
chr1_117032033_117032296,6.451033
chr1_117040346_117040781,1.484524
chr1_117046366_117046546,3.962554
chr1_117047053_117047428,1.484524
chr1_117050808_117051139,6.058493500000001
chr1_117051576_117051921,3.2493350000000003
chr1_117074509_117074935,1.484524
chr1_117080047_117080432,1.484524
chr1_117081238_117081452,6.6841455000000005
chr1_117082797_117083071,1.484524
chr1_117100772_117101124,1.484524
chr1_117111804_117112156,3.6917595
chr1_117112460_117112738,3.6917595
chr1_117129425_117129671,1.484524
chr1_117130518_117130699,1.484524
chr1_117132073_117132239,1.484524
chr1_117169735_117170114,1.484524
chr1_117280613_117280924,1.484524
chr1_117281390_117281752,1.484524
chr1_117305811_117306472,1.484524
chr1_1173386_1173736,1.3306559999999998
chr1_117347522_117347641,1.484524
chr1_117359174_117359463,1.484524
chr1_117363043_117363386,1.484524
chr1_117421623_117422020,1.484524
chr1_117422443_117422644,1.484524
chr1_117424835_117425013,1.484524
chr1_117438713_117438773,1.484524
chr1_117493512_117493635,1.484524
chr1_11753086_11753651,1.226666
chr1_117533270_117533527,1.484524
chr1_11761755_11762049,1.226666
chr1_118153815_118153988,1.484524
chr1_118174879_118175156,1.484524
chr1_118176414_118176771,1.484524
chr1_118185712_118185829,1.484524
chr1_118194205_118194506,1.484524
chr1_118197244_118197521,1.484524
chr1_118197868_118198044,1.484524
chr1_118198788_118199247,1.484524
chr1_118201472_118201699,1.484524
chr1_118203607_118204114,1.484524
chr1_118206889_118207267,1.484524
chr1_118208639_118208762,1.484524
chr1_118302292_118302520,1.484524
chr1_118678137_118678411,1.4950204999999999
chr1_118792385_118792801,1.4950204999999999
chr1_119401140_119401399,1.6089634999999998
chr1_11942925_11943217,1.226666
chr1_119450998_119451282,1.6089634999999998
chr1_119503304_119503581,3.8820726666666663
chr1_11968510_11969143,5.791607666666667
chr1_11990003_11990329,1.226666
chr1_119930597_119930807,3.0410066666666666
chr1_120052717_120053071,1.6089634999999998
chr1_120147764_120147961,1.6089634999999998
chr1_120255895_120256325,3.3777166666666663
chr1_120275491_120275880,2.660410333333333
chr1_12046023_12046196,5.989218666666667
chr1_12050736_12051137,4.2917595
chr1_120525502_120525838,1.6089634999999998
chr1_120530787_120531205,1.6089634999999998
chr1_120608824_120609208,1.7124099999999998
chr1_12112067_12112502,1.226666
chr1_12124472_12125118,1.226666
chr1_12127865_12128182,1.226666
chr1_12193120_12193399,1.226666
chr1_12210430_12211346,1.226666
chr1_12213128_12213883,1.226666
chr1_12221931_12222397,1.226666
chr1_12225396_12225718,1.226666
chr1_12227833_12229578,1.226666
chr1_12231693_12231881,1.226666
chr1_12232096_12232448,1.226666
chr1_12233600_12234159,1.226666
chr1_12235070_12235463,1.226666
chr1_12236326_12236421,1.226666
chr1_12237719_12238747,1.226666
chr1_12238984_12239461,1.226666
chr1_12240401_12240902,1.226666
chr1_12243852_12244671,1.226666
chr1_12245348_12245387,1.226666
chr1_12406013_12406127,1.226666
chr1_12493313_12493712,1.226666
chr1_12493910_12494304,1.226666
chr1_12508783_12509005,1.226666
chr1_12509354_12509466,1.226666
chr1_12533412_12533678,1.226666
chr1_12546528_12546819,1.226666
chr1_12579035_12579403,4.8860079999999995
chr1_12599928_12600179,1.226666
chr1_12600525_12600853,1.226666
chr1_12609717_12610039,1.226666
chr1_12616547_12616769,1.226666
chr1_12675687_12675874,1.226666
chr1_12681925_12682190,1.226666
chr1_12781566_12781783,1.226666
chr1_1295535_1296332,1.3306559999999998
chr1_1368471_1368786,1.3306559999999998
chr1_13825180_13825414,1.1587370000000001
chr1_13917058_13917313,1.1587370000000001
chr1_13931629_13932064,1.1587370000000001
chr1_13949833_13950153,1.1587370000000001
chr1_14027926_14028325,1.1587370000000001
chr1_14029077_14029879,7.4730965000000005
chr1_14054762_14055166,1.1587370000000001
chr1_14154959_14155163,1.1587370000000001
chr1_142538903_142539547,5.768068
chr1_144533627_144534178,3.5112339999999995
chr1_144536201_144536370,12.593914999999999
chr1_144871122_144871347,2.052581
chr1_144908312_144908601,2.052581
chr1_144908806_144909147,2.052581
chr1_144927217_144927550,2.052581
chr1_144986415_144987071,3.426831
chr1_144987154_144987391,3.426831
chr1_144988079_144988414,3.426831
chr1_145009158_145009716,3.426831
chr1_145012331_145013054,3.426831
chr1_145023690_145024549,3.426831
chr1_145042783_145043227,7.5992435
chr1_145054975_145055306,3.426831
chr1_145058996_145059322,3.426831
chr1_145064438_145064839,3.426831
chr1_145090155_145090603,3.426831
chr1_145092450_145092883,3.426831
chr1_145113904_145114998,3.426831
chr1_145640932_145641287,3.080266
chr1_146764405_146764804,1.2595234999999998
chr1_147080043_147080251,1.309743
chr1_147120817_147121145,5.499216333333334
chr1_147284036_147284115,1.309743
chr1_14765058_14765382,1.268881
chr1_14843752_14844090,1.268881
chr1_149215297_149215704,11.877707000000001
chr1_14926383_14926731,1.268881
chr1_149978692_149979077,2.034533
chr1_149981648_149981889,2.034533
chr1_149984633_149984917,2.034533
chr1_150135231_150135764,1.6610759999999998
chr1_150231710_150231944,1.6121940000000001
chr1_150294873_150295138,5.067674500000001
chr1_150585815_150586394,4.03046
chr1_15059594_15059681,1.268881
chr1_150800498_150800843,1.35802
chr1_150949569_150950014,1.35802
