name_E,H3k4me2_E
chr10_1100843_1101035,3.50883
chr10_3028046_3028193,3.3590199999999997
chr10_3133662_3133717,3.17053
chr10_3137708_3138098,2.7371
chr10_3509617_3509911,4.01358
chr10_3510310_3510716,4.01358
chr10_3511181_3511689,4.01358
chr10_3524547_3524820,5.47812
chr10_3526849_3527147,3.12901
chr10_3542742_3543014,8.214789999999999
chr10_3568141_3568290,3.84922
chr10_3598970_3599136,3.20874
chr10_3710838_3711066,5.52583
chr10_3762746_3763172,5.13739
chr10_3782727_3783283,3.55533
chr10_3797195_3797502,4.4080699999999995
chr10_3848037_3849536,2.65373
chr10_3852273_3852886,4.70426
chr10_3853393_3854169,5.06299
chr10_3870489_3871262,4.17511
chr10_3878027_3878387,7.51019
chr10_3893365_3894190,3.18908
chr10_3928866_3929216,3.2248099999999997
chr10_3929991_3930887,3.2248099999999997
chr10_3936015_3936390,4.98993
chr10_3944367_3944901,3.0381
chr10_3948614_3948936,3.5879199999999996
chr10_3984866_3985563,5.31072
chr10_4162773_4163003,4.40545
chr10_4163748_4164495,4.40545
chr10_4173688_4174411,6.08741
chr10_4289203_4289519,3.57849
chr10_4358748_4358982,5.84448
chr10_4386754_4387085,5.1973
chr10_4414900_4415114,3.69849
chr10_4705159_4705783,4.51549
chr10_4728868_4729211,3.52475
chr10_4813646_4813900,3.62185
chr10_4852300_4852352,3.2215599999999998
chr10_4855217_4855416,3.5821300000000003
chr10_4891874_4892173,5.05122
chr10_4989909_4990226,4.30238
chr10_500969_501047,4.39949
chr10_5113786_5114179,4.76374
chr10_5333644_5334212,4.0793
chr10_556579_556951,4.9489
chr10_557102_557353,4.9489
chr10_5577499_5577735,3.89899
chr10_5587810_5588190,3.26694
chr10_5588881_5589169,3.26694
chr10_5590010_5590295,3.26694
chr10_5590959_5591270,3.26694
chr10_5607602_5608000,3.24591
chr10_593455_593774,5.819319999999999
chr10_830904_831008,5.4387300000000005
chr1_100138206_100138591,3.43605
chr1_100858865_100858991,2.98318
chr1_100996437_100996829,3.36045
chr1_101202267_101202571,3.73567
chr1_10127211_10127315,4.39668
chr1_101313094_101313246,5.38091
chr1_1014834_1015095,6.36752
chr1_101725356_101725679,3.07213
chr1_101774729_101775525,8.51272
chr1_10269964_10270260,3.3814599999999997
chr1_103572619_103572906,4.48303
chr1_108479405_108480123,3.63426
chr1_10853986_10854555,2.9032400000000003
chr1_108741685_108742156,3.51044
chr1_109104473_109104583,5.39227
chr1_109133120_109133338,4.93585
chr1_109133637_109134097,4.93585
chr1_109189516_109189718,5.8443
chr1_109246671_109246905,3.91814
chr1_10927237_10927380,5.8147199999999994
chr1_1093610_1093958,7.034160000000001
chr1_109841804_109842152,4.65304
chr1_109842394_109842833,4.65304
chr1_109913179_109913623,5.44003
chr1_109933790_109934137,2.34598
chr1_109938897_109939079,3.76139
chr1_109981518_109981703,5.44656
chr1_110334849_110335164,4.11412
chr1_110339466_110339959,2.88121
chr1_110363861_110364229,3.7659300000000004
chr1_110366477_110366702,2.75083
chr1_110406868_110407271,5.32435
chr1_110420039_110420145,4.96376
chr1_110454846_110455290,2.74539
chr1_110476602_110476703,3.20016
chr1_110626726_110627062,5.61458
chr1_110976504_110976901,3.96757
chr1_111177471_111177854,4.69968
chr1_111189973_111190443,3.82476
chr1_112050044_112050594,6.04212
chr1_112058341_112058601,6.48462
chr1_112058803_112059167,6.48462
chr1_112078528_112078792,4.54435
chr1_112135698_112135869,4.36426
chr1_112163412_112163797,4.49063
chr1_112163826_112164071,4.49063
chr1_112286281_112286588,2.00602
chr1_112901525_112901779,4.70982
chr1_113086746_113087141,3.50771
chr1_113584893_113585079,4.81907
chr1_1136075_1136463,5.19152
chr1_1136667_1137146,5.19152
chr1_113683682_113683919,3.5077800000000003
chr1_1143531_1144198,6.84725
chr1_114575620_114575801,4.151009999999999
chr1_115052481_115052766,3.26766
chr1_115722074_115722498,5.25612
chr1_115732772_115733197,4.10733
chr1_115873164_115873576,3.66669
chr1_115968975_115969167,3.4276199999999997
chr1_116039640_116039989,2.8963099999999997
chr1_116088478_116088732,5.70728
chr1_116221756_116221883,4.61332
chr1_116370977_116371565,6.01389
chr1_116920378_116921129,2.83656
chr1_117051576_117051921,5.06542
chr1_1173386_1173736,3.2231099999999997
chr1_117421623_117422020,4.84526
chr1_11753086_11753651,3.40355
chr1_11761755_11762049,4.1098300000000005
chr1_118197244_118197521,2.88115
chr1_11968510_11969143,5.00496
chr1_11990003_11990329,2.15481
chr1_120255895_120256325,3.29221
chr1_120530787_120531205,3.3352800000000005
chr1_12112067_12112502,6.679869999999999
chr1_12127865_12128182,4.74454
chr1_12193120_12193399,3.61366
chr1_12213128_12213883,3.77441
chr1_12221931_12222397,2.88637
chr1_12227833_12229578,3.3438199999999996
chr1_12235070_12235463,2.80403
chr1_12237719_12238747,3.81284
chr1_12238984_12239461,3.81284
chr1_12243852_12244671,3.74946
chr1_12245348_12245387,3.74946
chr1_12493313_12493712,3.8242800000000003
chr1_12493910_12494304,3.8242800000000003
