name_P,H3k4me3_P
chr1_1051641_1052741,7.037133
chr1_1101484_1102584,20.219214
chr1_1102243_1103343,20.219214
chr1_1141971_1143071,11.626432000000001
chr1_1166629_1167729,20.862184
chr1_1167311_1168411,20.862184
chr1_1209165_1210265,14.539437
chr1_1209603_1210703,14.539437
chr1_1242947_1244047,10.458249
chr1_1244889_1245989,10.458249
chr1_1259136_1260236,13.568992999999999
chr1_1259971_1261071,13.568992999999999
chr1_1284630_1285730,13.173851
chr1_1310775_1311875,15.788839000000001
chr1_1333902_1335002,32.054075
chr1_1334608_1335708,32.054075
chr1_1341032_1342132,18.191996
chr1_1342593_1343693,18.191996
chr1_1343476_1344576,18.191996
chr1_1369853_1370953,8.320497
chr1_1406143_1407243,15.643156
chr1_1446531_1447631,27.950020000000002
chr1_1509355_1510455,27.971740000000004
chr1_1510149_1511249,27.971740000000004
chr1_1535376_1536476,8.127888
chr1_1549795_1550895,14.406835999999998
chr1_1551075_1552175,14.406835999999998
chr1_1589786_1590886,11.578759999999999
chr1_1590373_1591473,14.9202565
chr1_1624067_1625167,9.868554
chr1_1654951_1656051,13.3458565
chr1_1655666_1656766,13.616733
chr1_1821910_1823010,13.126017000000001
chr1_1822395_1823495,13.126017000000001
chr1_1850612_1851712,8.902933
chr1_1980909_1982009,9.106478
chr1_1981409_1982509,9.106478
chr1_2120237_2121337,12.847015999999998
chr1_2143913_2145013,8.259962
chr1_2144059_2145159,8.259962
chr1_2159134_2160234,14.740470000000002
chr1_2322267_2323367,16.491191
chr1_2323046_2324146,16.491191
chr1_2345136_2346236,12.888976
chr1_2457939_2459039,8.4571465
chr1_2461584_2462684,4.240101
chr1_2476904_2478004,7.040214999999999
chr1_2486078_2487178,10.330261
chr1_2488370_2489470,10.330261
chr1_2516930_2518030,9.897461999999999
chr1_2984732_2985832,3.5989160000000004
chr1_2984901_2986001,3.5989160000000004
chr1_3369990_3371090,8.505017
chr1_3540566_3541666,12.671858
chr1_3541207_3542307,12.671858
chr1_3630762_3631862,1.940881
chr1_713150_714250,9.162154
chr1_713906_715006,9.162154
chr1_751751_752851,8.949444000000002
chr1_752992_754092,8.480147
chr1_761988_763088,7.5073225
chr1_762802_763902,7.5073225
chr1_839214_840314,3.8103860000000003
chr1_859260_860360,3.6998589999999996
chr1_894589_895689,13.49156
chr1_894967_896067,13.49156
chr1_900877_901977,10.795612
chr1_933331_934431,7.467632000000001
chr1_935452_936552,7.467632000000001
chr1_947803_948903,19.679707
chr1_948473_949573,19.679707
chr1_954503_955603,19.485038
chr1_994114_995214,9.379348
chr1_998568_999668,12.453771499999998
