name_E,H3k36me3_E
chr10_1100843_1101035,2.175682
chr10_1112826_1113160,2.175682
chr10_2256285_2256680,1.369702
chr10_3133662_3133717,2.685296
chr10_3137708_3138098,2.685296
chr10_3145163_3145536,2.685296
chr10_3216614_3216797,2.685296
chr1_100138206_100138591,1.678927
chr1_100494312_100494735,2.626757
chr1_100512510_100512716,2.626757
chr1_100678369_100678762,2.110131
chr1_100703358_100703606,2.110131
chr1_101392986_101393260,2.522252
chr1_101486133_101486158,2.522252
chr1_10556105_10556527,1.836447
chr1_10557233_10557456,1.836447
chr1_10558276_10558621,1.836447
chr1_10585199_10585569,2.043627
chr1_108132692_108133060,1.715367
chr1_108695322_108695861,3.870517
chr1_108741685_108742156,3.870517
chr1_109100040_109100237,3.382916
chr1_109104473_109104583,3.382916
chr1_109127044_109127234,3.382916
chr1_109133120_109133338,3.382916
chr1_109133637_109134097,3.382916
chr1_109189516_109189718,3.382916
chr1_109467804_109468470,2.900969
chr1_109515208_109515609,2.900969
chr1_109572587_109572654,2.900969
chr1_109800134_109800539,1.509662
chr1_109913179_109913623,2.465285
chr1_109933790_109934137,2.465285
chr1_109938897_109939079,2.465285
chr1_110142749_110143055,2.555674
chr1_110160052_110160461,2.555674
chr1_110358971_110359415,1.369965
chr1_110363861_110364229,1.369965
chr1_110364881_110365302,1.369965
chr1_110366477_110366702,1.369965
chr1_11050864_11051128,2.021074
chr1_110537379_110537528,3.616633
chr1_110879130_110879445,3.40317
chr1_110927812_110928210,3.40317
chr1_111735402_111735659,3.161799
chr1_111735691_111736003,3.161799
chr1_111981832_111982198,3.29803
chr1_112013331_112014031,3.29803
chr1_112163412_112163797,2.165265
chr1_112163826_112164071,2.165265
chr1_112196411_112196803,2.165265
chr1_112291453_112291811,2.834838
chr1_11236551_11236761,2.021074
chr1_112942216_112942335,2.453556
chr1_113013577_113014004,2.453556
chr1_113014906_113015158,2.453556
chr1_113086746_113087141,3.14376
chr1_113525578_113525919,2.746243
chr1_113675675_113676049,3.413131
chr1_11376903_11377179,2.021074
chr1_114326143_114326379,2.718527
chr1_114997819_114998047,3.974173
chr1_115025085_115025405,3.974173
chr1_115052481_115052766,3.974173
chr1_115713702_115714032,1.560701
chr1_115732772_115733197,1.39329
chr1_115968975_115969167,1.587071
chr1_116221756_116221883,3.157007
chr1_116520279_116520650,2.626925
chr1_116918925_116919548,3.781579
chr1_116920378_116921129,3.781579
chr1_116923407_116923493,3.781579
chr1_117030831_117031034,1.397935
chr1_117032033_117032296,1.397935
chr1_117040346_117040781,2.383631
chr1_117046366_117046546,2.383631
chr1_117047053_117047428,2.383631
chr1_117050808_117051139,2.383631
chr1_117051576_117051921,2.383631
chr1_117074509_117074935,2.383631
chr1_117080047_117080432,2.383631
chr1_117081238_117081452,2.383631
chr1_117082797_117083071,2.383631
chr1_117100772_117101124,2.383631
chr1_117111804_117112156,2.383631
chr1_117112460_117112738,2.383631
chr1_117129425_117129671,2.383631
chr1_117130518_117130699,2.383631
chr1_117132073_117132239,2.383631
chr1_1173386_1173736,1.585809
chr1_117493512_117493635,1.925842
