name_P,H3k4me2_P
chr1_1051641_1052741,10.833464999999999
chr1_1166629_1167729,13.250689000000001
chr1_1167311_1168411,13.250689000000001
chr1_1209165_1210265,11.698472
chr1_1209603_1210703,11.698472
chr1_1242947_1244047,9.972016
chr1_1244889_1245989,9.972016
chr1_1259136_1260236,7.0282555
chr1_1259971_1261071,9.40805
chr1_1284630_1285730,9.9012915
chr1_1310775_1311875,13.208575666666666
chr1_1333902_1335002,13.834271
chr1_1334608_1335708,13.834271
chr1_1341032_1342132,9.975552
chr1_1342593_1343693,9.975552
chr1_1343476_1344576,9.975552
chr1_1369241_1370341,5.431611
chr1_1369853_1370953,5.431611
chr1_1406143_1407243,20.17432
chr1_1446531_1447631,24.937874
chr1_1475733_1476833,11.055165500000001
chr1_1509355_1510455,15.907195000000002
chr1_1510149_1511249,15.907195000000002
chr1_1535376_1536476,13.631297
chr1_1549795_1550895,11.897153999999999
chr1_1551075_1552175,11.897153999999999
chr1_1589786_1590886,4.364318
chr1_1590373_1591473,3.7158010000000004
chr1_1624067_1625167,9.264299
chr1_1654951_1656051,10.410397
chr1_1655666_1656766,11.150772
chr1_1821910_1823010,10.314121
chr1_1822395_1823495,10.314121
chr1_1850612_1851712,5.383693
chr1_1980909_1982009,12.222961999999999
chr1_1981409_1982509,12.222961999999999
chr1_2120237_2121337,7.300986
chr1_2142962_2144062,10.473068
chr1_2143913_2145013,10.473068
chr1_2144059_2145159,10.473068
chr1_2145520_2146620,10.473068
chr1_2159134_2160234,15.848273
chr1_2322267_2323367,12.810428
chr1_2323046_2324146,23.266514
chr1_2345136_2346236,12.648513
chr1_2457939_2459039,4.398471
chr1_2476904_2478004,6.787425999999999
chr1_2486078_2487178,7.7602
chr1_2488370_2489470,7.7602
chr1_2511999_2513099,9.362773
chr1_2516930_2518030,10.932989000000001
chr1_3369990_3371090,4.805219
chr1_3527959_3529059,6.414105
chr1_3540566_3541666,9.982678
chr1_3541207_3542307,9.982678
chr1_713150_714250,9.714947
chr1_713906_715006,10.17465
chr1_751751_752851,11.774894999999999
chr1_761988_763088,14.312861999999999
chr1_859260_860360,7.832083999999999
chr1_894589_895689,10.0738965
chr1_894967_896067,10.0738965
chr1_900877_901977,8.358661999999999
chr1_935452_936552,10.505711
chr1_947803_948903,13.024629
chr1_948473_949573,13.024629
chr1_994114_995214,12.153205
chr1_998568_999668,11.5856415
