name_P,H3k4me3_P
chr1_1009587_1010687,7.620722
chr1_1051641_1052741,7.246767
chr1_1166629_1167729,16.512223000000002
chr1_1167311_1168411,16.512223000000002
chr1_1209165_1210265,16.150116
chr1_1209603_1210703,16.150116
chr1_1242947_1244047,16.57878
chr1_1244889_1245989,16.57878
chr1_1259136_1260236,14.714914000000002
chr1_1259971_1261071,14.714914000000002
chr1_1265694_1266794,4.904356
chr1_1284630_1285730,17.106215
chr1_1310775_1311875,16.477045
chr1_1333902_1335002,23.393751
chr1_1334608_1335708,23.393751
chr1_1341032_1342132,23.628781
chr1_1342593_1343693,23.628781
chr1_1343476_1344576,23.628781
chr1_1406143_1407243,12.417699
chr1_1446531_1447631,11.365523
chr1_1509355_1510455,23.585428
chr1_1510149_1511249,23.585428
chr1_1549795_1550895,17.354109
chr1_1551075_1552175,17.354109
chr1_1589786_1590886,10.4898995
chr1_1590373_1591473,9.5969175
chr1_1624067_1625167,4.9093985
chr1_1630369_1631469,1.541569
chr1_1654951_1656051,11.274093666666666
chr1_1655666_1656766,11.176051
chr1_1821910_1823010,12.329945
chr1_1822395_1823495,12.329945
chr1_1850612_1851712,6.342615
chr1_1980909_1982009,9.636459
chr1_1981409_1982509,9.636459
chr1_2142962_2144062,8.831610000000001
chr1_2143913_2145013,8.831610000000001
chr1_2144059_2145159,8.831610000000001
chr1_2145520_2146620,8.831610000000001
chr1_2159134_2160234,16.780462
chr1_2322267_2323367,15.977114000000002
chr1_2323046_2324146,15.977114000000002
chr1_2345136_2346236,14.874011
chr1_2425818_2426918,7.1728309999999995
chr1_2457939_2459039,10.325105
chr1_2461584_2462684,4.872032
chr1_2476904_2478004,11.448099000000001
chr1_2516930_2518030,8.505091
chr1_3369990_3371090,8.016633
chr1_3540566_3541666,14.56761
chr1_3541207_3542307,14.56761
chr1_3585236_3586336,6.066818
chr1_713150_714250,7.518988
chr1_713906_715006,7.518988
chr1_761988_763088,8.233284
chr1_762802_763902,8.233284
chr1_839214_840314,4.769362
chr1_856296_857396,8.164244
chr1_859260_860360,8.164244
chr1_894589_895689,14.070132999999998
chr1_894967_896067,14.070132999999998
chr1_900877_901977,10.824191
chr1_933331_934431,15.851044
chr1_935452_936552,15.851044
chr1_947803_948903,14.660003
chr1_948473_949573,14.660003
chr1_954503_955603,8.333323
chr1_994114_995214,9.614342
chr1_998568_999668,6.563308
